,Date,name,label,commt
1057,2022-03-23,TIME,0,why youtube has survived russiaâs social media crackdownâso far
1058,2022-03-24,TIME,2,joe bidens trip to europe carries high stakes for the war in ukraine
1059,2022-03-24,TIME,1,"""the potentially disastrous implications of the war in ukraine for global food security are clear"" write "
1060,2022-03-24,TIME,1,"""yes the similarities of oil plus rising rates plus inflation and slowing economic growth are undeniable but the world today is as different from the early 1970s as the early 1970s was from the early 1920s"""
1061,2022-03-24,TIME,1,nato estimated that 7000 to 15000 russian soldiers have been killed in four weeks of war in ukraine where fierce resistance from the countryâs defenders has denied moscow the lightning victory it sought
1062,2022-03-25,TIME,2,us to boost gas supply to eu in effort to cut dependence on russia
1063,2022-03-25,TIME,0,moscow has forcibly taken more than 400000 ukrainians to russia ukraine says
1064,2022-03-25,TIME,0,"""now im working twice as hard"" how one ukrainian is working remotely through war"
1065,2022-03-24,TIME,0,the threat of an escalation in russiaâs invasion of ukraine has pushed items more likely to be used in the event of nuclear war to the top of amazons best-seller charts
1066,2022-03-25,TIME,0,the war in ukraine stands to make norway a lot of money thats making some norwegians uncomfortable
1067,2022-03-28,TIME,1,with its aspirations for a quick victory dashed by a stiff ukrainian resistance russia has increasingly focused on grinding down ukraineâs military in the east
1068,2022-03-28,TIME,1,russia shifts military focus in ukraine
1069,2022-03-30,TIME,2,"""surprisingly im quite optimistic"" navalnys chief of staff on what war in ukraine means for russia"
1070,2022-03-29,TIME,2,russia says it will scale back attacks near ukraines capital kyiv
1071,2022-03-29,TIME,1,the war in ukraine is creating the greatest global food crisis since wwii the un says
1072,2022-03-29,TIME,0,âthis is a war against our history our cultureâ says ihor poshyvailo a museum director in kyiv 
1073,2022-03-01,The Wall Street Journal,1,as russian attacks mount ukraineâs president zelensky delivered an emotional video address to the european parliament âwe are giving our lives for the right to be equalâ
1074,2022-03-01,The Wall Street Journal,1,stock futures and global shares slipped following days of whipsaw moves while oil prices rallied
1075,2022-03-28,The Wall Street Journal,0,the worldâs biggest commercially operated aircraft an object of fascination among aviation enthusiasts was heavily damaged in fighting in ukraine
1076,2022-03-01,The Wall Street Journal,0,at least 55 cases overseen by judges with recusal violations have been appealed reconsidered or reassigned to new judges as fallout from federal judges violating financial-conflict laws spreads across the nation
1077,2022-03-01,The Wall Street Journal,1,russian forces struck kyivs iconic tv tower temporarily disabling the broadcasting ability of ukraineâs central television channels follow our live coverage
1078,2022-03-01,The Wall Street Journal,1,with time potentially running out for kyiv amid escalating russian attacks the us and its allies face limited supply routes and challenges in providing ukraine with the right weapons
1079,2022-03-01,The Wall Street Journal,1,russians are lining up to use atms as ordinary citizens begin to feel the impact of western alliesâ sanctions on the country following its invasion of ukraine #wsjwhatsnow 
1080,2022-03-01,The Wall Street Journal,1,big brewers major oil companies auto makers and airlines are grappling with the fallout from the attack
1081,2022-03-01,The Wall Street Journal,1,russia is scrambling to maintain oil sales the life blood of its economy as refiners outside the country balk at buying russian oil and banks refuse to finance shipments of russian commodities fearing the impact of financial sanctions
1082,2022-03-28,The Wall Street Journal,0,as russian president vladimir putin launched a war against ukraine half a world away the us economy appeared to be rebounding from a winter surge of covid-19 infections
1083,2022-03-01,The Wall Street Journal,1,president biden will say in his state of the union address that putin miscalculated by invading ukraine and underestimated the response from western allies
1084,2022-03-01,The Wall Street Journal,1,last week russian president vladimir putin launched an unprecedented war against ukraine here is why russia is invading and what putin wants explained
1085,2022-03-28,The Wall Street Journal,1,us is sanctioning russiaâs central bank to prevent the government from using its emergency reserve currencies to protect the economy from western pressure campaign
1086,2022-03-28,The Wall Street Journal,1,loosely organized groups of hackers appeared to bring down several key russian websites monday suggesting the digital front of the deadly conflict is entering an unpredictable new phase
1087,2022-03-28,The Wall Street Journal,1,âfrom fortress russia to rubble russia in a weekâ how the west turned back the clock on 30 years of post-cold war engagement with russia
1088,2022-03-01,The Wall Street Journal,1,russian booze is getting the boot from more american shelves as state leaders denounce the countryâs invasion of ukraine
1089,2022-03-01,The Wall Street Journal,1,stocks fell with the dow down more than 600 points while oil prices jumped 87% as russias invasion of ukraine continued to whipsaw through markets
1090,2022-03-01,The Wall Street Journal,0,the international criminal court opened an investigation into possible war crimes in ukraine an early step in a process that potentially could lead to russian president vladimir putin and other kremlin leaders being charged at the hague
1091,2022-03-01,The Wall Street Journal,1,the us and other producers are set to release oil from their emergency stockpiles as crude prices surge amid supply concerns after russia invaded ukraine explains 
1092,2022-03-01,The Wall Street Journal,1,the operator of the nord stream 2 gas pipeline connecting russia with germany has laid off more than 100 workers and wound down its operations according to a swiss official
1093,2022-03-01,The Wall Street Journal,1,ukraine is a major supplier of grain and oils and according to 
1094,2022-03-01,The Wall Street Journal,0,thereâs a financial price to burning out at work whether itâs a small purchase or a big splurge 
1095,2022-03-01,The Wall Street Journal,0,with a website and social-media channel ukrainians are posting about russian military deaths that moscow hasnât disclosed âthose are the horrors of war launched by your presidentâ
