name,time,commt,label
The Wall Street Journal,Mar 16,"In three weeks, nearly two million people have left Ukraine for Poland, half of them children, hundreds of thousands of them headed into the largest Polish cities",0
The Wall Street Journal,Mar 16,"A deepfake video purporting to show Ukraine’s president issuing a statement he didn't make has been removed from Facebook and Instagram, Meta's head of security policy said Wednesday",0
The Wall Street Journal,Mar 16,"McDonald's, Levi's and other U.S. brands flooded into Russia in the 1990s. The attack on Ukraine looks to some like a death knell for the relationship. “It’s certainly the end of an era.""",0
The Wall Street Journal,Mar 16,"Ukrainian President Volodymyr Zelensky urged the U.S. to put in place a no-fly zone. ""Russia has turned the Ukrainian sky into a source of death,"" he said in an emotional address to Congress.",1
The Wall Street Journal,Mar 16,The White House said the equipment the U.S. is sending to Ukraine is meant to help the country defend itself against Russia’s attacks and shouldn’t be interpreted as an escalation,0
The Wall Street Journal,Mar 16,"Ukrainian President Volodymyr Zelensky called on the U.S. to escalate sanctions and other economic penalties on Russia, saying that the U.S. and its allies should impose new sanctions “every week until the Russian military machine stops”",1
The Wall Street Journal,Mar 16,Russian President Vladimir Putin said that Moscow didn't intend to occupy Ukraine and was ready to discuss the country’s neutral status during negotiations with Kyiv. Ukrainian negotiators have rejected such a status for their country.,2
The Wall Street Journal,Mar 16,"Airlines say fliers are flocking back despite higher ticket prices, allowing companies to absorb the rising cost of jet fuel amid a volatile oil market #WSJWhatsNow https://on.wsj.com/3w9DCLc",1
The Wall Street Journal,Mar 16,Two members of Congress are seeking to formally honor journalists who have been injured or killed since Russia invaded Ukraine,0
The Wall Street Journal,Mar 16,"U.S. stock futures rose, pointing to an extended rally on Wall Street ahead of the Federal Reserve's expected decision to raise interest rates, while Chinese equities and oil prices regained some ground after days of losses",2
The Wall Street Journal,Mar 16,Former astronaut Scott Kelly said he is ending his feud with the head of Russia’s space program after NASA asked former astronauts to dial down criticism of their Russian counterparts,0
The Wall Street Journal,Mar 16,"The International Court of Justice directed Russia to suspend its military operations in Ukraine, issuing a preliminary order in Kyiv’s suit contending that the Kremlin justified its invasion on the false pretext of stopping a purported genocide",0
The Wall Street Journal,Mar 16,"Four Russian brigadier generals have died in three weeks on the battlefield in Ukraine, Kyiv officials said, showing faults in Moscow’s ability to lead troops into battle",0
The Wall Street Journal,Mar 16,"Russia’s own version of Instagram, called Rossgram, will be released in the coming weeks, organizers of the project said, after Russia’s state-media regulator Roskomnadzor banned the massively popular U.S. photo-sharing app from operating in the country",0
The Wall Street Journal,Mar 17,"The House passed legislation to end normal trade ties with Russia, a move backed by Biden that could result in higher tariffs on some imports",1
The Wall Street Journal,Mar 17,Essay: The Russian Orthodox Church helped forge the ideology behind Putin’s war on Ukraine,1
The Wall Street Journal,Mar 17,"Russia spent heavily to revamp its military. It has floundered in Ukraine, its first major test. “They have never had to operate these complex systems in this kind of conflict since at least the end of the Cold War.”",0
The Wall Street Journal,Mar 16,Saffron is one of those things well worth the high price it commands. A little goes a long way toward making a dish memorable.,0
The Wall Street Journal,Mar 17,"Watch: Russia has the largest inventory of nuclear weapons in the world, but many are in need of modernization. WSJ breaks down Vladimir Putin’s arsenal as Moscow touts its nuclear capabilities amid the war in Ukraine.",0
The Wall Street Journal,Mar 17,"Stocks built on a post-Fed rally, with the Dow and S&P 500 each gaining more than 1%. Oil prices climbed back above $100.",1
The Wall Street Journal,Mar 17,"Russia’s invasion of Ukraine will be felt by households around the world through higher energy and food prices, with disruptions to trade and fragile confidence weakening global economic growth, the OECD said",1
The Wall Street Journal,Mar 17,"President Biden and Chinese leader Xi Jinping plan to speak in a call scheduled for Friday, as the U.S. works to deter China from deeper involvement with Russia during its invasion of Ukraine",0
The Wall Street Journal,Mar 17,"In rural Russia, locals back Putin’s decision to send an army to Ukraine. “I support everything that is for victory and for Putin.”",1
The Wall Street Journal,Mar 17,Russia began the war in Ukraine with the world’s largest tank force but the losses it has suffered reveal its weaknesses on the modern battlefield,0
The Wall Street Journal,Mar 17,"A U.S. teacher who was in Ukraine caring for his sick partner was killed during a Russian attack on Chernihiv, a city north of Kyiv, according to his sister and a local official",0
The Wall Street Journal,Mar 17,"Gyrating oil markets are creating some unlikely new winners: small, private U.S. drillers. “Prices are high, and the little guys are quickly adding production to take advantage.”",2
The Wall Street Journal,Mar 17,Russian President Vladimir Putin said his country’s economy had taken a profound blow from Western sanctions imposed on Moscow for the invasion of Ukraine #WSJWhatsNow https://on.wsj.com/3IdfPwx,0
The Wall Street Journal,Mar 17,"Some lawmakers are continuing to press the White House to embrace Ukraine’s call for jet fighters, a move the administration has rejected, while others are warning such a move wouldn’t be practical and would risk broader conflict",0
The Wall Street Journal,Mar 17,"It took about 10 seconds for Russian television producer Marina Ovsyannikova to transform herself from a Kremlin propaganda cog into the most daring dissident opposed to Putin's war. “The future of my country is being decided right now,” she tells WSJ.",0
The Wall Street Journal,Mar 17,Ukraine’s international crowdfunding effort to support its army has raised more than $400 million for troops and for humanitarian aid so far,2
The Wall Street Journal,Mar 17,"The U.N.’s cultural agency will provide personal protective equipment such as bullet-proof vests and helmets to journalists in Ukraine, after several have been killed since Russia’s invasion of the country began",1
The Wall Street Journal,Mar 16,"Satellite images of Ukraine show some of the destruction caused by fighting Wednesday, as Ukraine's military launched a counteroffensive against Russian forces in Kyiv and other key cities",1
The Wall Street Journal,Mar 17,"The Bank of England raised rates for the third straight meeting and expects inflation to reach about 8%, as policy makers brace for the impact of the Ukraine war",1
The Wall Street Journal,Mar 17,"The president of Restaurant Brands International said his company has demanded the suspension of Burger King restaurant operations in Russia, but that the main operator of its joint venture has refused to do so",0
The Wall Street Journal,Mar 18,Planning for how the U.S. and EU would cut Russia off from the global economy began in late November,1
The Wall Street Journal,Mar 18,"Pete Davidson won't be blasting into space next week after all, due to a scheduling conflict after Blue Origin moved its launch date",0
The Wall Street Journal,Mar 18,"House Minority Leader Kevin McCarthy rebuked Rep. Madison Cawthorn for calling Ukrainian President Volodymyr Zelensky, whose country is under attack by Russia, a ""thug"" https://on.wsj.com/3wklzCm via",0
The Wall Street Journal,Mar 18,Subway is under scrutiny after announcing earlier this week that its roughly 450 independently owned franchises in Russia would continue operating in the country,0
The Wall Street Journal,Mar 18,"President Vladimir Putin addressed tens of thousands of supporters at a Moscow stadium, justifying the invasion of Ukraine he ordered and arguing the operation where Russia is sustaining heavy losses is going to plan",1
The Wall Street Journal,Mar 18,U.S. stock futures edged down as investors were concerned of further escalation in the war in Ukraine that could lead to shortfalls of commodities supply,1
The Wall Street Journal,Mar 18,President Biden and Chinese leader Xi Jinping conferred Friday amid growing hostility over Ukraine and what the U.S. says is Beijing’s failure to join other leading nations in denouncing Russia’s military assault on Ukraine,2
The Wall Street Journal,Mar 18,A Long Island official said he has found a way to make the first legally authorized shipment of donated firearms from the U.S. to Ukrainians defending themselves against an invasion by Russia,0
The Wall Street Journal,Mar 18,“Free Brittney.” American politicians and basketball fans are filling the silence around Brittney Griner’s detention in Russia.,0
The Wall Street Journal,Mar 18,"Halliburton has suspended future business in Russia, citing sanctions imposed following Russia's invasion of Ukraine",0
The Wall Street Journal,Mar 17,Koch Industries said its subsidiary Guardian Industries will keep operating two glass manufacturing plants in Russia that employ 600 people,0
The Wall Street Journal,Mar 18,"Chechen warlord Ramzan Kadyrov’s forces had been a feared fighting force, but Ukraine’s defenders are proving to be a match",0
The Wall Street Journal,Mar 18,"Rescue workers have freed 130 people from the destroyed theater in Mariupol, Lyudmyla Denisova, Ukraine’s ombudsman, said Friday, following a Russian airstrike on the building. She declined to confirm any fatalities.",0
The Wall Street Journal,Mar 18,The war in Ukraine broke the nickel market. The risks had been building for years.,1
The Wall Street Journal,Mar 18,"In Russia, Telegram has become an increasingly popular destination for unfiltered news, pro-Kremlin propaganda and everything in between",0
The Wall Street Journal,Mar 18,"Russian missiles hit an aircraft repair facility in western Ukraine, striking a long-range target far from the battlefield while attacks continued on other cities https://on.wsj.com/3u5j448 via ",1
The Wall Street Journal,Mar 18,"Syrian President Bashar al-Assad met with Emirati leaders Friday on a surprise visit to the United Arab Emirates, his first trip to an Arab country since launching a brutal crackdown on opponents that plunged the country into civil war 11 years ago",0
The Wall Street Journal,Mar 18,"The House passed legislation to strip Russia and Belarus of their most-favored-nation trade status, which could result in higher import tariffs on some products from those countries #WSJWhatsNow https://on.wsj.com/3tiX0Uq",0
The Wall Street Journal,Mar 18,Russian President Vladimir Putin vowed to press on with his invasion of Ukraine before tens of thousands flag-waving of supporters in a Moscow stadium,0
The Wall Street Journal,Mar 18,Disney CEO Bob Chapek’s conflict with employees over the Florida bill adds to discontent over cost cuts and a falling share price,1
The Wall Street Journal,Mar 19,"Russia’s bombardment of cities, towns and villages is confronting millions of Ukrainians with a painful dilemma: abandon their shattered lives and seek safety elsewhere, or cling on in the hope it passes",0
The Wall Street Journal,Mar 19,"The federal commission charged with commemorating 250 years of American independence in 2026 is at war with itself over allegations of featherbedding, favoritism and misappropriation of taxpayer funds.",0
The Wall Street Journal,Mar 19,"Chechen troops had been a feared fighting force, but Ukraine’s defenders are proving to be a match",0
The Wall Street Journal,Mar 19,"The war in Ukraine will further strain a food supply chain after two years of pandemic-related issues, explains ",1
The Wall Street Journal,Mar 19,"The U.S. and its allies have far superior economic power in any conflict with China and Russia. But it’s not enough to hold the best economic cards—the West also has to know how to play them, writes ",0
The Wall Street Journal,Mar 19,Russia’s invasion of Ukraine threatens a significant portion of the world’s food supply when prices were already at their highest level in years,1
The Wall Street Journal,Mar 19,"A tech blockade will hurt Russia’s ability to get sophisticated semiconductors. The country’s chip-building technology lags behind industry leaders’ by more than 15 years, executives say.",0
The Wall Street Journal,Mar 19,Russia said it fired an air-launched ballistic missile on Ukraine in what may have been the first use of the new weapon,0
The Wall Street Journal,Mar 18,Russia's invasion of Ukraine forced CEOs into crisis mode. The result was a corporate participation in geopolitics with little recent precedent.,0
The Wall Street Journal,Mar 19,"Recriminations and finger-pointing have begun in Russia’s spy and defense agencies, as Ukraine invasion has turned into a costly and embarrassing morass, U.S. officials say",1
The Wall Street Journal,Mar 20,Russia wants to return to the days when it made do with few imports. But businesses are now dependent on imported parts and foreign software.,0
The Wall Street Journal,Mar 20,The real story behind the Pentagon's program to secure biological labs in Ukraine,0
The Wall Street Journal,Mar 20,State oil giant Saudi Aramco said Sunday its 2021 net profit more than doubled to $110 billion,1
The Wall Street Journal,Mar 19,Australia has banned with immediate effect the export of alumina and aluminum ores to Russia as it widens its sanctions on the country over its invasion of Ukraine.,1
The Wall Street Journal,Mar 20,Russia appears to be preparing to reset its forces after more than three brutal weeks of combat and limited ground games in its assault on Ukraine,1
The Wall Street Journal,Mar 20,Russia spent years trying to wean itself off imported goods to fortify against Western sanctions. But Russia’s continued dependence on imports means it's facing a painful economic readjustment.,1
The Wall Street Journal,Mar 20,"Polish model and activist Anja Rubik left Paris to help refugees in Lviv, Ukraine, documenting daily life along the way. In photos, she captured the city as it prepared for war.",0
The Wall Street Journal,Mar 20,"The fighting in Ukraine has caused more than 10 million people to abandon their homes, the U.N. High Commissioner for Refugees said Sunday",0
The Wall Street Journal,Mar 20,Ukraine’s military said early Sunday that Russian forces were largely busy replenishing losses in people and equipment with otherwise little movement by the invading army,0
The Wall Street Journal,Mar 20,Russia’s invasion of Ukraine has blocked grain exports and curtailed spring planting. Countries world-wide are now relying on a 2022 harvest that may never arrive.,1
The Wall Street Journal,Mar 20,"Pope Francis on Sunday decried the “violent aggression against Ukraine"" as a ""a senseless massacre,"" and warned of compassion fatigue for Ukrainian refugees, who he said could soon face exploitation instead of welcome",0
The Wall Street Journal,Mar 20,"Despite big daily swings, the S&P 500 is up 5.6% since Russia invaded Ukraine, with many investors continuing to buy the dip",2
The Wall Street Journal,Mar 20,"Russia’s assault on Ukraine has forced more than 10 million people to abandon their homes, the United Nations said. That means almost a quarter of the country’s prewar population has been uprooted.",0
The Wall Street Journal,Mar 20,"Russian attacks are endangering Ukraine’s world-leading medicinal chemistry industry, which supplies scientists across the globe with molecular building blocks needed for early drug development",0
The Wall Street Journal,Mar 20,"Mariupol’s City Council has accused Russian forces of forcibly evacuating residents of the city’s Livoberezhny district to Russia, as well as the pro-Russian breakaway regions in eastern Ukraine",0
The Wall Street Journal,Mar 20,“I’m working to sever my supply chain from Russia as fast as I can.” U.S. manufacturers with Russian ties are working to figure out how to survive.,0
The Wall Street Journal,Mar 20,"A Ukrainian pop star escaped war in her home country to sing at South by Southwest, and to be a voice for those—including her bandmates—who stayed behind to fight",0
The Wall Street Journal,Mar 20,"Almost one child a second has fled Ukraine since Russian forces began their invasion, the U.N. said on the 20th day of the conflict",1
The Wall Street Journal,Mar 21,"Russia has inflicted heavy toll on Ukrainian port city of Mariupol, where fighting has reached the streets",1
The Wall Street Journal,Mar 21,Investors are betting the U.S. economy will hold up better than in other regions where the outlook has dimmed amid the war in Ukraine or rising Covid-19 cases #WSJWhatsNow https://on.wsj.com/3JuZWD5,2
The Wall Street Journal,Mar 21,The U.S. secretly acquired Soviet air-defense weapons as part of a Pentagon intelligence program. Now it's sending them to Ukraine.,0
The Wall Street Journal,Mar 21,"American frackers are raising the number of drilling rigs in oil fields by more than 20%, but don’t expect a similarly sized increase in production",2
The Wall Street Journal,Mar 21,"The U.S. plans to boost military spending and increase its military presence near Russia in response to Moscow’s invasion of Ukraine, while trying to maintain a long-term focus on countering China",1
The Wall Street Journal,Mar 21,A Mars rover launch and other space missions have been suspended as tensions over Russia’s invasion of Ukraine ripple into space,0
The Wall Street Journal,Mar 21,The war in Ukraine is casting a shadow over the world economy and posing a dilemma for central banks: Should they support flagging growth or fight skyrocketing inflation?,1
The Wall Street Journal,Mar 20,"Russia is shifting its strategy after faltering in Ukraine, U.S. officials say, seeking to compel Kyiv to accept its territorial claims and neutrality.",1
The Wall Street Journal,Mar 21,"Support for an EU-wide ban on Russian oil is growing, diplomats say. It marks a major shift in Europe's stance on ratcheting up pressure on Moscow.",1
The Wall Street Journal,Mar 21,The Russian Orthodox Church helped forge the ideology behind Putin’s war on Ukraine,0
The Wall Street Journal,Mar 21,"The U.S. has to decide whether to return to the days of realpolitik, when it held its nose to foster good relations with unsavory regimes to better confront a larger danger emanating from Russia, writes ",0
The Wall Street Journal,Mar 21,"The superyachts of Russia’s super rich have taken on outsize symbolism as targets of Ukraine-related sanctions. But while some luxury vessels have been seized at Europe’s ports, others made it to open water.",1
The Wall Street Journal,Mar 21,"The new Cold War will be more of an economic contest, and one side holds most of the advantages. It just can't be afraid to use them.",0
The Wall Street Journal,Mar 21,"Agriculture companies remaining in Russia say food shouldn’t be used as a weapon, while advocacy groups seek to increase pressure on Moscow",0
The Wall Street Journal,Mar 21,“Should I knock on your door?” The brutal warlord whom Putin turns to again and again is taunting Ukraine,0
The Wall Street Journal,Mar 20,Here's why knowing whether sanctions against Russia are working will be difficult.,1
The Wall Street Journal,Mar 21,U.S. stock futures edged lower and oil prices rose after major indexes notched their strongest week since November 2020,1
The Wall Street Journal,Mar 21,One lesson of history is that Russia’s conflicts starting abroad or on its borders sometimes end up shaking the country itself at its core,0
The Wall Street Journal,Mar 22,"Over 120 years, a Beirut bakery survived war, financial crises and the Covid-19 pandemic. Fighting in Ukraine may soon put it out of business, as the cost of a bag of flour on the black market has gone up more than 1000% since Russia’s invasion. https://on.wsj.com/36nGn0Z",0
The Wall Street Journal,Mar 22,"President Biden plans to join with allies in announcing further sanctions on Russia at a meeting in Brussels on Thursday, national security adviser Jake Sullivan said",1
The Wall Street Journal,Mar 22,"Ukraine is using Soviet-era air-defense batteries and modern, shoulder-launched missiles supplied by the West to inflict heavy losses on Russian combat planes and helicopters",1
The Wall Street Journal,Mar 22,"Nearly a month after Russia invaded Ukraine, it is on the verge of taking Mariupol in what would be the first major city to fall under its control. But Mariupol is a shattered prize.",1
The Wall Street Journal,Mar 22,"In Kampala, Uganda, grocery store owner Everest Tagobya has paid more for everything from pasta to vegetable oil to wheat in recent months. Since the war started, he said, the price of vegetable oil has doubled and a carton of wheat is up by more than 25%. https://on.wsj.com/3wxFAFt",1
The Wall Street Journal,Mar 22,"Russia’s invasion of Ukraine spurred the biggest price shock in decades, hitting developing countries particularly hard. ",1
The Wall Street Journal,Mar 22,"Russia’s leading opposition figure, Alexei Navalny, was sentenced to nine more years in prison on charges of fraud and contempt of court, in a case his supporters say was brought against him on the orders of President Vladimir Putin",0
The Wall Street Journal,Mar 22,"Insurgency-style tactics and a grab bag of available weapons have allowed Ukraine to blunt advances by Russia’s larger military on several fronts, Western observers say. “The Ukrainians are fighting a smart fight.”",0
The Wall Street Journal,Mar 22,"In Kenya, bread prices jumped 40%. In Brazil, gasoline prices are up 19%. In Turkey, there was panic buying of sunflower oil. https://on.wsj.com/3wB1bN8",1
The Wall Street Journal,Mar 22,"The U.S. is preparing new sanctions on more than 300 members of Russia’s lower chamber of parliament, officials say",1
The Wall Street Journal,Mar 22,"In Egypt, the government said the Ukraine crisis would add about $1 billion to the cost of subsidizing bread, and it is seeking new suppliers. The government introduced price controls on unsubsidized bread to halt a sharp increase. https://on.wsj.com/3wvdL0y",1
The Wall Street Journal,Mar 22,"Russia’s invasion of Ukraine has rattled the global market for the uranium used to fuel nuclear power plants, prompting some in the U.S. to propose increasing domestic capacities",2
The Wall Street Journal,Mar 22,Koch Industries has its roots in oil. Now it’s betting on batteries.,1
The Wall Street Journal,Mar 22,Are potato chips and lip gloss necessities? Some companies still selling in Russia are applying their own definitions of “essential.”,0
The Wall Street Journal,Mar 22,"For months, the Biden administration snubbed Chevron executives and lobbyists who wanted to pump oil in Venezuela. Russia’s invasion of Ukraine changed things.",2
The Wall Street Journal,Mar 22,"Egypt, the world’s largest importer of wheat, gets more than 70% of its wheat supplies from Russia and Ukraine, as does Lebanon. For Turkey, it is over 80%. An increase in bread prices helped fuel the region’s 2011 Arab Spring uprisings.",0
The Wall Street Journal,Mar 22,"“It’s a huge unaccounted-for risk,” said a former FBI adviser, of potential cyberattacks by Russia on banks’ AI systems",0
The Wall Street Journal,Mar 22,"Americans are watching the war in Ukraine through the lens of their generation, revealing differences shaped in part by history and military experience. “The older generation has experienced so much war and knows it never really settles anything forever.”",0
The Wall Street Journal,Mar 22,"""I feel lost."" More than 3.5 million refugees have fled Ukraine, demanding a continentwide humanitarian response as EU governments pledge unprecedented support.",2
The Wall Street Journal,Mar 23,U.N. chief calls war unwinnable and decries Russia’s assault on Ukrainian city of Mariupol,0
The Wall Street Journal,Mar 23,President Biden is expected to join allies at a NATO meeting this week in imposing further sanctions on Russia and tightening the existing sanctions,1
The Wall Street Journal,Mar 23,Russia will allow limited trading on its stock market Thursday for the first time since it was hit with punishing Western sanctions,2
The Wall Street Journal,Mar 23,"Russian officials are signaling that the country's stock market will soon reopen, nearly a month after it shut down following the invasion of Ukraine",2
The Wall Street Journal,Mar 23,"Some of France’s biggest firms in Russia aren’t going anywhere. ""Who’s going to fill our shoes? Kleptocrats? The Chinese? Our best friends from across the Atlantic?""",0
The Wall Street Journal,Mar 22,"The Biden administration is preparing sanctions on most members of Russia’s State Duma, the lower house of parliament, as the U.S. continues its crackdown on Moscow",1
The Wall Street Journal,Mar 23,People have been sharing information about the war in Ukraine without verifying it. ,0
The Wall Street Journal,Mar 23,"Nestlé is to scale back what it sells in Russia, suspending production of pet food, coffee and confectionery, a move that comes after the company has faced pressure from politicians, employees and consumers for its continuing presence in the country",0
The Wall Street Journal,Mar 23,"“No one’s going to buy it,” Lush CEO Mark Constantine says of the company’s stake in Russia. Instead, he expects the business to wind down once its supplies dry up.",0
The Wall Street Journal,Mar 23,"Ukraine steps up U.S. lobbying campaign, with trade group representing state-owned energy companies leading the charge, pressing for more sanctions against Russia",1
The Wall Street Journal,Mar 23,"Up to 40,000 Russian troops have been killed, wounded, taken prisoner or are missing in Ukraine, said a senior military official from NATO. The alliance estimates that between 7,000 and 15,000 Russian soldiers have been killed since the invasion began.",0
The Wall Street Journal,Mar 23,"Madeleine Albright has died at 84. She was the first woman to serve as secretary of state, presiding over U.S. diplomacy in the aftermath of the Cold War.",0
The Wall Street Journal,Mar 23,Brent crude prices rose to more than $118 a barrel after Russia said that oil exports via a pipeline from Kazakhstan to the Black Sea may temporarily fall,1
The Wall Street Journal,Mar 23,"The U.S. hasn’t sanctioned Russian oligarch Roman Abramovich because Ukraine’s President Zelensky said he's acting as a go-between in peace talks with Russia, people familiar with the plans said",0
The Wall Street Journal,Mar 23,"Cargo-ship departures from Russian ports are down 35% since Russia invaded Ukraine a month ago, with mainstay shipments of grain getting hurt the most",1
The Wall Street Journal,Mar 22,Watch: The consequences of harsh economic sanctions against Russia are already being felt across the globe. We explain the significance of what has happened so far and how the conflict might transform the global economy.,1
The Wall Street Journal,Mar 23,President Biden on Wednesday said the potential for chemical warfare in the conflict in Ukraine represented “a real threat” (corrects link),0
The Wall Street Journal,Mar 23,"French companies including Renault, Societe Generale and TotalEnergies have maintained ties to Russia, unlike some of their Western peers",0
The Wall Street Journal,Mar 23,"Headlines about high oil and gas prices seem far away from plastic wrap or lawn fertilizer. But hydrocarbons are needed to make these everyday items, and someone has to bear the brunt of higher costs.",1
The Wall Street Journal,Mar 23,"The State Department accused Russia’s forces in Ukraine of committing war crimes, four weeks after the start of the invasion",0
The Wall Street Journal,Mar 23,"Americans are watching the unfolding war in Ukraine through the lens of their generation, revealing differences shaped in part by history and military experience",0
The Wall Street Journal,Mar 23,The U.S. and its NATO allies have been racing for weeks to deliver weaponry to Ukraine in one of the largest international arms transfers since World War II. The main artery for the weapons transfer is the sleepy southern Polish town of Rzeszow.,1
The Wall Street Journal,Mar 23,Epic Games said it is committing its proceeds from Fortnite from March 20 through April 3 to humanitarian-relief funds to support people affected by the war in Ukraine. The videogame developer said it has raised $50 million as of Tuesday.,0
The Wall Street Journal,Mar 24,"Consistent internet access has helped Ukraine’s war defenses, government officials said. “This is one of the factors that probably can explain the success of the Ukrainian resistance.”",2
The Wall Street Journal,Mar 24,Western sanctions in response to Vladimir Putin’s war in Ukraine are starting to hit Russia’s vital oil-and-gas industry #WSJWhatsNow https://on.wsj.com/3tyhqsE,1
The Wall Street Journal,Mar 23,"In one of her last known conversations, former Secretary of State Madeleine Albright ""spent the entire conversation talking about how Ukraine had to be defended,"" former President Bill Clinton said Wednesday",0
The Wall Street Journal,Mar 24,"Smaller harvests loom from Argentina to Indonesia as the Russia-Ukraine war cuts global fertilizer supplies. “It’s like a scary movie,” a farmer says.",0
The Wall Street Journal,Mar 24,"President Biden said the U.S. will respond if Russia uses chemical weapons in Ukraine, following a meeting with NATO leaders to address new measures to help Ukraine in the monthlong war",0
The Wall Street Journal,Mar 24,"Russia’s stock market jumped in its first, limited trading session since the West unveiled punishing sanctions nearly a month ago, but the rally was overshadowed by government moves to prevent foreign investors from selling shares",2
The Wall Street Journal,Mar 24,The U.N. passed a resolution criticizing Russia for its role in the rapidly deteriorating humanitarian situation in Ukraine. The nonbinding resolution demanded “an immediate cessation of the hostilities by the Russian Federation against Ukraine.”,2
The Wall Street Journal,Mar 24,"Google News is largely offline in Russia, in what appears to be the latest escalation of the Kremlin's crackdown on sources of independent reporting on its invasion of Ukraine",1
The Wall Street Journal,Mar 24,Three of Chinese e-commerce giant Alibaba’s partners in the fast-growing AliExpress Russia operation are caught up in U.S. sanctions that Beijing opposes,0
The Wall Street Journal,Mar 24,European stock indexes have largely clawed back losses suffered since President Vladimir Putin sent Russian troops into Ukraine. That doesn’t necessarily mean traders are feeling optimistic.,2
The Wall Street Journal,Mar 24,"The United States will welcome up to 100,000 refugees fleeing the fighting in Ukraine as the humanitarian crisis from Russia’s attack on its neighbor worsens, administration officials familiar with the plans said",0
The Wall Street Journal,Mar 24,U.S. stock futures edged higher and Russia’s stock market partially reopened with gains as it blocked foreigners from selling,2
The Wall Street Journal,Mar 24,"President Biden met with NATO leaders to agree on new measures to help Ukraine battle Russia’s invasion and address growing concerns Moscow might use chemical, biological or other unconventional weapons in its monthlong war",1
The Wall Street Journal,Mar 24,"Ukraine said it struck Russian-occupied port facilities in the Azov Sea city of Berdyansk, destroying a Russian ship as the war entered its second month",0
The Wall Street Journal,Mar 24,"The U.K. government said that Russian mercenary company Wagner Group, which the EU calls a proxy force for Russia’s Defense Ministry, is being used by Russia to try to assassinate Ukrainian President Volodymyr Zelensky",1
The Wall Street Journal,Mar 24,"Russian Central Bank Gov. Elvira Nabiullina tried to resign after the invasion of Ukraine, people familiar with the matter said. Her effort was rejected by Russian President Vladimir Putin who instead nominated her for a third term.",0
The Wall Street Journal,Mar 23,President Volodymyr Zelensky called on people around the world to mark Thursday—one month since Russia invaded—by showing their support for Ukraine,0
The Wall Street Journal,Mar 25,Foreign investors unloaded $9.5 billion of mainland Chinese stocks this month—reflecting a reassessment of geopolitical risk following the financial isolation of Russia,0
The Wall Street Journal,Mar 25,The U.S. is ramping up shipments of liquified natural gas to Europe this year amid efforts to reduce the continent’s dependence on Russia #WSJWhatsNow https://on.wsj.com/3Lid2UL,2
The Wall Street Journal,Mar 24,"Heard on the Street: India’s bargain-basement purchases of Russian oil probably shouldn’t keep drillers in Texas or politicians in Washington up at night—at least, not yet",1
The Wall Street Journal,Mar 25,"Spotify is suspending its service in Russia, the company said, refusing to comply with recent laws that require the audio streaming giant to censor content in the country",0
The Wall Street Journal,Mar 25,"Russian Central Bank Gov. Elvira Nabiullina tried to resign after the invasion of Ukraine, people familiar with the matter said. Russian President Vladimir Putin instead nominated her for a third term.",0
The Wall Street Journal,Mar 25,"Essay: “Just war” theory helps explain why the Ukrainians, and the world, should oppose Russian aggression, writes philosopher Michael Walzer",0
The Wall Street Journal,Mar 25,"Pope Francis celebrated a liturgy for peace between Russia and Ukraine, lamenting the “vicious war,” while maintaining his neutrality",0
The Wall Street Journal,Mar 25,"Saint Peter’s University, the darling of the Sweet 16, boasts that it offers an affordable degree. Would it make it to the Final Four among NCAA tournament teams if colleges competed on price?",0
The Wall Street Journal,Mar 25,Beijing is wary that its alignment with Russia during the Ukraine crisis could also cost its relationship with Europe,0
The Wall Street Journal,Mar 25,Thousands of Ukrainians and Russians fleeing war and sanctions are increasingly using Mexico as a transit point as they try to migrate to the U.S. Most choose this route because they don’t need a visa to fly directly to Mexico.,0
The Wall Street Journal,Mar 25,Bananas and flowers that can’t get to Russia due to sanctions against Moscow and logjams at European ports are piling up as the war in Ukraine wreaks havoc on some small countries,1
The Wall Street Journal,Mar 25,"Russia’s Defense Ministry on Friday said it had almost completed the first phase of its military operation in Ukraine and would shift its focus to the country’s east, a signal that Moscow’s strategy may be changing",1
The Wall Street Journal,Mar 25,"The U.S. will welcome up to 100,000 refugees fleeing the fighting in Ukraine as the humanitarian crisis from Russia’s attack on its neighbor worsens https://on.wsj.com/3JGIQlR.",1
The Wall Street Journal,Mar 26,Scientific groups and researchers studying climate change in the Arctic are pausing collaborations with Russian counterparts over the war in Ukraine,0
The Wall Street Journal,Mar 26,Russia’s shifting war plan highlights how the Kremlin’s broader effort to take over most or all of Ukraine has stalled,0
The Wall Street Journal,Mar 26,Russian Defense Minister Sergei Shoigu said Russia would replenish its stock of weapons and invest to ensure the country’s nuclear forces would remain combat ready.,1
The Wall Street Journal,Mar 25,"Russia said it was refocusing its mission in Ukraine on the country’s east, indicating a shift from its initial attempt to capture Kyiv",1
The Wall Street Journal,Mar 26,The unity the U.S. and Europe have displayed in standing up to Russia is beginning to show its limits,1
The Wall Street Journal,Mar 26,"Locked out of international figure skating competitions after the invasion of Ukraine, Russia is going ahead with a competition of its own.",0
The Wall Street Journal,Mar 27,Soaring oil prices have brought Alaska its biggest budget surplus in nearly 20 years,1
The Wall Street Journal,Mar 27,"If Americans aren’t feeling inflation enough on their own, Republicans running for Congress are working hard to remind them in ads of the biggest price increases in four decades",1
