,name,time,label,commt
643,The Economist,10-Mar,0,"On March 8th the first three apps Russia's most popular list in the Apple store were tools aimed at disguising the user’s location, using ruses such as virtual private networks (VPNs)"
644,The Economist,10-Mar,1,"Vladimir Putin is isolated and morally dead. He is turning himself into a 21st-century Stalin, resorting as never before to lies, violence and paranoia. Think what Russia might become once freed from him"
645,The Economist,9-Mar,2,Spirited resistance across Ukraine has been backed up by a widespread unwillingness to acquiesce in the parts of the country where Ukraine has lost control
646,The Economist,10-Mar,0,Before the war Ukrainian teenagers liked to text each other photos of Russian rappers. Now the image circulating on their phones is of the so-called “ghost of Kyiv”
647,The Economist,10-Mar,1,"“When African refugees came through they were accompanied by a phalanx of Polish police, who were not so polite and wore scarves wrapped around the lower half of their faces.” An eyewitness account at the Poland-Ukraine border"
648,The Economist,10-Mar,1,"“We’ve already seen significant disruption...this is going to have big costs to the world economy and possibly could take parts of the world into recession.” Vijay Vaitheeswaran assesses the impact of an oil embargo on Russia, on “Money Talks”"
649,The Economist,10-Mar,1,"Locals report an invading army that is hungry, looting and “out of control”. The effort to instil fear and thereby compliance is likely to be stepped up as Russia looks to regain the upper hand"
650,The Economist,10-Mar,1,On March 9th Britain’s defence ministry said that Russia had confirmed it is using the weapons in Ukraine
651,The Economist,9-Mar,2,"Many young Russians decry the war despite the increasing thuggishness of the Russian security services, now openly waging a Belarus-style campaign of terror against protesters"
652,The Economist,10-Mar,1,“We have not seen any single barrel from the spare production capacity from Gulf producers.” 
653,The Economist,10-Mar,0,"By insisting that Vladimir Putin’s military “operation” is de-Nazifying Ukraine, state television is re-Stalinising Russia"
654,The Economist,10-Mar,1,Chinese firms may spot an opening in Russia as Western ones close their doors. But Chinese multinationals risk falling foul of sanctions
655,The Economist,10-Mar,1,"As Russia sinks, the contrast with the president next door is glaring. Volodymyr Zelensky is Vladimir Putin’s antithesis—and perhaps his nemesis"
656,The Economist,11-Mar,1,"India’s ties with the Soviet Union ran deep, for all its protestations of non-alignment. Today it still counts on Russia’s support for its claims over Kashmir and for weapons"
657,The Economist,11-Mar,2,"When Vladimir Putin’s invasion began, experts expected Russian planes to quickly destroy Ukraine’s forces. That didn’t happen https://econ.st/3CB9Osf "
658,The Economist,11-Mar,0,"That the Kremlin is ramping up disinformation around chemical weapons now, as Russia’s effort to encircle Kyiv is faltering, is concerning"
659,The Economist,11-Mar,2,"At the start of the war, Russia sent a volley of cruise and ballistic missiles towards Ukraine’s air bases in an unsuccessful attempt to ground its planes and air-defence systems https://econ.st/3CB9Osf "
660,The Economist,11-Mar,2,"For now, Russians should be free to download location-disguising software—whether to seek information about Vladimir Putin’s war in Ukraine or to binge a series on Netflix"
661,The Economist,11-Mar,0,"Russia used such weapons against civilian targets in Grozny, Chechnya’s capital, in 1999 and in Syria, in 2018"
662,The Economist,11-Mar,0,"Today’s scramble for safe assets, prompted by Vladimir Putin’s invasion of Ukraine, holds similarities with the aftermath of the financial crash of 2008"
663,The Economist,11-Mar,0,Russia’s missing airforce could prove to be one of its key mistakes in the war. See our interactive page to find out more https://econ.st/3CB9Osf
664,The Economist,11-Mar,2,"Ukraine’s odds are better than when the invasion began. But the siege of Kyiv, if it transpires, will probably show if Russia really is progressing"
665,The Economist,11-Mar,0,Many of their friends are now fleeing Russia but the newly wed activists chose to stay. It may already be too late to get out. From 
666,The Economist,11-Mar,1,This video shows at least one aircraft falling from the sky above Kharkiv in Ukraine https://econ.st/3CB9Osf 
667,The Economist,11-Mar,0,On “The Intelligence” our editors answer listeners’ questions on Ukraine: 
668,The Economist,11-Mar,1,"“I’m just here to shoot,” said a former army pilot from Louisiana. "
669,The Economist,11-Mar,1,Russia’s crackdown on social media platforms continues with a ban on Instagram
670,The Economist,11-Mar,0,On “The Intelligence” our experts answered questions on Ukraine from our listeners—on everything from misinformation to mud. 
671,The Economist,11-Mar,0,"In online debate in China about the war, by far the most common voices are of anti-Western backers of Vladimir Putin"
672,The Economist,11-Mar,1,"“There is a place and there is a need to invest in oil and gas while you invest in the new energy transition. And with these high oil prices the transition could happen faster.” Bob Dudley, chair of "
673,The Economist,11-Mar,1,"The war in Ukraine is already a tragedy. As it ravages the world’s breadbasket, a calamity looms"
674,The Economist,11-Mar,1,"Crushing the world’s 11th-largest economy should not necessarily cause global mayhem. But as a huge exporter of natural gas, coal and oil, economic dependence on Russia has grown complex"
675,The Economist,11-Mar,2,So far Russia’s exports of raw materials have been spared the kind of comprehensive bans the West has imposed on other sectors
676,The Economist,11-Mar,0,"In the first two weeks of combat, Russia’s air force has played a minimal role. "
677,The Economist,11-Mar,1,Branding punishment at the pump as “Putin’s price hike”—the phrasing currently being tried by the White House—may prove unpersuasive
678,The Economist,11-Mar,0,"Russia’s failure to take out Ukrainian air defences “is becoming a serious hindrance” to its military strategy, says Rob Lee of King’s College London https://econ.st/3CB9Osf "
679,The Economist,11-Mar,1,"It seems likely that if the war spreads, a very large proportion of all Ukrainian women and children will leave their homes in search of safety. It could be as much as a fifth"
680,The Economist,11-Mar,2,Ukraine is relying on pensioners to help repel one of the world’s most powerful armies
681,The Economist,11-Mar,2,"At oil’s current price, the world economy can, with luck, withstand the shock. Here’s why"
682,The Economist,11-Mar,0,"To stop Russia’s invasion “we need to win the info war”, one Ukrainian hacker tells "
683,The Economist,11-Mar,1,The war “not only threatens to destroy Ukraine” warns the political scientist in a guest essay for The Economist. But it also has “the potential to escalate into a nuclear war between Russia and NATO
684,The Economist,11-Mar,2,State and society team up to cater to everyday needs in Ukraine
685,The Economist,11-Mar,2,“I have no interest in being a hero or dying”: the story of a British man who went to teach first aid in Ukraine and left nine hours later. From 
686,The Economist,11-Mar,1,"Passengers on Russia airlines may have to board planes that have missed maintenance, are fitted with suspect spares and are uninsured"
687,The Economist,11-Mar,2,Jake Priday spent six years in the British army. He arrived in Ukraine to help in the war effort – and left just nine hours later
688,The Economist,11-Mar,0,"Irpin, near Kyiv, used to be an up-and-coming commuter town. Now it is a frontline in the war. From "
689,The Economist,11-Mar,1,There is widespread nervousness that Russia does not intend to leave Moldova alone if it is successful in Ukraine
690,The Economist,11-Mar,0,Today’s episode of “The Intelligence” tackles the questions on Ukraine sent in this week by listeners—on everything from misinformation to mud
691,The Economist,11-Mar,0,"Air strikes on Ukraine may have increased in both number and complexity in recent days, but it is clear the Russian air force has held back its full capabilities.⁠"
692,The Economist,11-Mar,1,A 25-year-old from Wales wanted to help in the war. But the Ukrainian foreign legion demanded more than he was prepared to offer. From 
693,The Economist,11-Mar,0,Why should education be prioritised in times of crisis? Our editor-in-chief 
694,The Economist,11-Mar,2,"The Biden administration’s response to Vladimir Putin’s invasion of Ukraine has been prompter, bolder and more effective than many expected"
695,The Economist,11-Mar,2,"In “The Gates of Europe” Serhii Plokhy, the most distinguished historian of Ukraine writing in English, shows how Ukrainian language, culture and identity flourished in adversity"
696,The Economist,11-Mar,2,"In the past fortnight the global pressure on Russia’s finances has increased dramatically. Meanwhile, in Iran, the grip of sanctions is set to be relaxed again"
697,The Economist,11-Mar,0,To have an operational nuclear plant seized by force is unprecedented. 
698,The Economist,11-Mar,2,"Two weeks after Vladimir Putin invaded Ukraine, its capital remains braced for attack, defiant but nervous"
699,The Economist,11-Mar,2,"Poland is now at the centre of the Western effort to defend Ukraine and deter Russia, a task as important as it is dangerous"
700,The Economist,11-Mar,1,“Becoming a refugee is no-one’s first choice. It’s always the last.” Nobel peace-prize laureate 
701,The Economist,11-Mar,0,"Published in Ukraine in 2018 and now in English, “Lucky Breaks” has acquired a fresh poignancy amid the renewed assault by Russia’s president"
702,The Economist,12-Mar,2,"If the market response to the covid-induced lockdown of March 2020 was mild compared to 2008, the impact of Vladimir Putin’s war has been milder still"
703,The Economist,12-Mar,0,"Recent surveys found that most people in Kenya, Nigeria, South Africa and Uganda held Russia most responsible for the war in Ukraine. Citizens of Mali and the Ivory Coast blamed NATO https://econ.st/3I4da84"
704,The Economist,12-Mar,1,Over 2m people have fled Ukraine since Russia invaded. It is likely to become the biggest surge of refugees in Europe since the second world war
705,The Economist,12-Mar,1,Piles of unsold industrial metals are growing. Shell has abandoned buying Russian crude oil. The Black Sea is a no-go zone for commercial shipping
706,The Economist,12-Mar,1,"Many people have abandoned regular duties to flee, fight or take care of relatives. The government wants citizens to return to economic activity for the war effort"
707,The Economist,12-Mar,0,Thinly disguised campaign emails for Hungary’s ruling party incorrectly stated that the opposition had proposed sending troops to Ukraine
708,The Economist,12-Mar,0,Bridge over the Irpin river: Ukraine’s new frontline
709,The Economist,12-Mar,2,"Even as they sleep, tech-savvy Ukrainians are helping the war effort. From "
710,The Economist,12-Mar,1,"“We’ve already seen significant disruption...this is going to have big costs to the world economy and possibly could take parts of the world into recession.” Vijay Vaitheeswaran assesses the impact of an oil embargo on Russia, on “Money Talks” https://econ.st/3vUmJEd"
711,The Economist,12-Mar,0,Ukraine’s war economy has so far been characterised by chaotic grassroots initiatives rather than centralised government planning—but officials are preparing to reshape society
712,The Economist,12-Mar,0,Among the recruits to Ukraine’s foreign legion was a Norwegian woman determined to take up a Kalashnikov out of feminist solidarity
713,The Economist,12-Mar,1,"Support for Russia on Weibo, China’s Twitter-­like service, is amplified by censors whose eagle eyes and algorithms help suppress other views"
714,The Economist,12-Mar,0,"Supposedly active in Ukraine, it has been accused of human-rights abuses and has ties to the Kremlin"
715,The Economist,12-Mar,0,The last letter of the Latin alphabet has become the symbol of support for Russia’s war in Ukraine
716,The Economist,12-Mar,2,"Some volunteers likened Ukraine’s struggle to that of the Kurds against Islamic State. But “this is nothing like fighting terrorists”, Jake Priday told people looking to join Ukraine’s foreign legion"
717,The Economist,12-Mar,1,Russia has demanded that trade with Iran be exempt from Ukraine-related sanctions. That is unacceptable to the deal’s Western signatories
718,The Economist,12-Mar,1,"“I don’t want my children to suffer like those in the Donetsk and Luhansk regions."" Ukraine’s grandads are preparing to defend their country"
719,The Economist,12-Mar,1,Ukraine’s central bank reckons GDP has fallen by half in the days since Russia invaded
720,The Economist,12-Mar,0,"False claims that Ukraine had used chemical weapons could be used to terrorise the civilian population, who remain defiant in Russian-occupied cities, or to justify a military escalation"
721,The Economist,12-Mar,1,"Indian officials calculate, probably correctly, that their country will suffer few consequences from the West because of its stance on the war in Ukraine"
722,The Economist,12-Mar,1,"Russia does not want a proliferation crisis in the Middle East. But Vladimir Putin, its president, seems willing to gamble on one to advance his interests elsewhere"
723,The Economist,12-Mar,0,No two oil shocks are the same. A critical variable is whether the shock stems from the economy’s supply side or demand side
724,The Economist,12-Mar,0,Ukraine’s government relies on the internet where it can to fight the public-relations war and to keep communication with the outside world alive
725,The Economist,12-Mar,2,A contract obliges new recruits to Ukraine’s foreign legion to stay in the army for the duration of the war. None of the volunteers 
726,The Economist,12-Mar,2,"Polish leaders have long pushed their partners in NATO and the EU to forge closer ties with Ukraine, warning of the risk of Russian aggression. Russia’s murderous and unprovoked invasion has proven them entirely right"
727,The Economist,12-Mar,0,"“Prisoners like me would be a gold mine for Russian propaganda,” Why a British veteran did not join Ukraine’s foreign legion"
728,The Economist,12-Mar,1,Wheat prices are set to climb as a result of the war in Ukraine. But the damage to global food supply will extend far beyond the grain—and last longer than the war itself
729,The Economist,12-Mar,0,War is a dirty business. But necessity is the mother of invention
730,The Economist,12-Mar,1,The bride wore a blue dress and carried yellow roses; the groom scrawled “Fuck the War” on the back of his shirt
731,The Economist,12-Mar,0,Russia and Ukraine together account for 29% of international annual wheat sales
732,The Economist,13-Mar,1,"Like the bridge to Irpin, the war in Ukraine has blown up lives and futures. "
733,The Economist,13-Mar,1,Mariupol has suffered more than anywhere in Ukraine from Russia’s nihilist brand of warfare
734,The Economist,13-Mar,0,"Ukraine’s cyber-warriors are engaged in a two-pronged attack, sowing panic and disseminating information"
735,The Economist,13-Mar,1,"If Vladimir Putin is committing war crimes against the fellow Slavs he eulogised in his writings, he is ready to inflict slaughter at home"
736,The Economist,12-Mar,2,"For most African countries, Russia is one player among many. A few, however, are reliant on Russian money and mercenaries"
737,The Economist,13-Mar,2,"“I worry that if Putin conquers Ukraine, he will turn to Lithuania next, so I’m here fighting for my own country as much as I am for Ukraine.” Why foreigners are flocking to a war zone"
738,The Economist,13-Mar,2,How do you win an info war? By beating the Russians at their own game. From 
739,The Economist,13-Mar,1,"Unable to fly equipment in, Ukraine’s allies must send it across the same borders that refugees are struggling to cross"
740,The Economist,12-Mar,0,What sounds like a humanitarian measure is also an act of war
741,The Economist,13-Mar,2,"Russians of military age had relatively little attachment to the country even before the war. Now they are desperately googling ways out. Some are protesting, despite the increasing danger of doing so"
742,The Economist,13-Mar,1,Ukrainian companies are faced with the dilemma of having to preserve their services while also diverting resources to the war effort
743,The Economist,13-Mar,2,"A hotel in Poland has become a staging ground for chancers, mercenaries, drifters, spies and swindlers looking to join the fight in Ukraine"
744,The Economist,13-Mar,2,"Claiming that credit conditions will remain benign indefinitely so early in the war would be foolish. But for now, the West’s financial system is proving vastly more resilient than that of Fortress Russia"
745,The Economist,13-Mar,1,The idea is to disrupt everyday life in Russia so much that it feels like nothing is working “and creates a kind of panic in the country”
746,The Economist,13-Mar,1, At least 35 people were killed by Russian missiles near Ukraine’s border with Poland. 
747,The Economist,12-Mar,0,"After Vladimir Putin annexed Crimea and sparked a war in the Donbas in 2014, Yevgenia Belorusets turned her camera towards the region’s women"
748,The Economist,13-Mar,2,Much of the world appears to have become better insulated from oil markets over time
749,The Economist,12-Mar,0,"It is too soon to know precisely what Ukraine’s foreign legion will do, or how much the language barrier or a lack of local knowledge may hold them back"
750,The Economist,13-Mar,1,"Wealth equivalent to 28% of Russia’s GDP in 2021 came from crony sectors, up from 18% in 2016. But many Russian oligarchs will be taking haircuts on their empires as sanctions bite"
751,The Economist,13-Mar,1,"The political scientist believes the reckless expansion of NATO provoked Russia. Writing in a guest essay for The Economist, he explains why"
752,The Economist,13-Mar,2,"Grinding and mudbound as Russia’s advance may be, an advance it is. But every day Ukraine keeps fighting, Vladimir Putin loses"
753,The Economist,13-Mar,0,"To outsiders, it is obvious that embracing Russia is harming China’s reputation. So why does China's president, Xi Jinping, seem unperturbed?"
754,The Economist,12-Mar,1,"“I’ve been through six oil and gas downturns and upturns, this is probably the worst one I’ve seen.” Scott Sheffield, chief executive of "
755,The Economist,13-Mar,2,"“The situation is that if we were to lose four million barrels of the Russian exports, that’s a crisis that we can’t mitigate.” Vicki Hollub, chief executive of "
756,The Economist,13-Mar,0,Weapons and oil shape the Middle East’s attitudes towards Russia
757,The Economist,13-Mar,1,"Russia has begun to target fuel supplies, in the hope of debilitating the Ukrainian army. The agricultural sector is suffering, too"
758,The Economist,12-Mar,1,The fallout from the war will be felt by global food markets in three ways
759,The Economist,13-Mar,1,"Foreign fighters have the potential to turn the conflict into a strange kind of world war, with Russian and Western troops shooting at each other with nary a declaration of war from any government"
760,The Economist,14-Mar,1,"“A Russian president who is facing economic and political turmoil at home might well not be in a rational frame of mind.” Samuel Charap, a political scientist, explains how the war has returned fears of escalation “to the fore”"
761,The Economist,14-Mar,1,"The fear is that Mariupol might again become a model, as Russia finds new ways to terrorise Ukraine"
762,The Economist,14-Mar,1,"“We’ve already seen significant disruption...this is going to have big costs to the world economy and possibly could take parts of the world into recession.” Vijay Vaitheeswaran assesses the impact of an oil embargo on Russia, on “Money Talks” https://econ.st/3hV7Ol4"
763,The Economist,14-Mar,1,"When the second world war broke out in Europe, Art and Liberty illustrated the psychic and social cost of conflict"
764,The Economist,14-Mar,1,"A full global embargo on Russian oil, enforced by America, could send prices towards $200 a barrel. If Russia were to retaliate by limiting gas flows, Europe would reel"
765,The Economist,13-Mar,1,There is no outcome in Ukraine that will stop the outrages that take place within Russia at the hands of Vladimir Putin’s regime
766,The Economist,14-Mar,1,Is the global economy now seeing a 1970s-style oil shock on top of a late 1940s-style supply crunch?
767,The Economist,13-Mar,1,The conflict will have an alarming effect on agriculture across the world
768,The Economist,14-Mar,1,"America’s effort on Ukraine cannot yet be considered successful, of course. It did not deter Vladimir Putin. And it could easily come unstuck"
769,The Economist,14-Mar,0,"Africa’s relations with Russia are mainly about self-interest, not history or ideology. This attitude prevails in the Middle East, too"
770,The Economist,14-Mar,0,This map shows the reported areas of Russian control and advances in Ukraine. 
771,The Economist,13-Mar,1,Cheers for Russia are amplified by censors whose eagle eyes and algorithms help to suppress other views
772,The Economist,14-Mar,1,"Mentions of “war”, frowned upon by the Kremlin, have risen sharply, as have “scary”, “ashamed” and “horror”"
773,The Economist,14-Mar,0, Chinese official denies that Russia requested military help in Ukraine.
774,The Economist,14-Mar,1,"Today on “The Intelligence”: Russia makes an example of Mariupol, Latin America’s new wave of leftist leaders and bodycams crop up in British retail"
775,The Economist,14-Mar,2,"Nearly three weeks into Vladimir Putin’s reckless campaign, Ukraine has destroyed, damaged or captured at least 1,054 pieces of Russian equipment, about four times as many as it has lost to Russia."
776,The Economist,14-Mar,0,"Some 2.3m have entered EU countries, almost as many as in 2015 and 2016 combined, during the height of the Syrian war"
777,The Economist,14-Mar,0,Want to learn more about Ukraine’s history and culture?
778,The Economist,14-Mar,1,"Often times in these crises, people forget that these children should be in schools, and these children miss months and years of education.” On “The Economist Asks” "
779,The Economist,14-Mar,1,"If Russian oil becomes untouchable, oil executives speculate crude could hit $200 a barrel by the end of the year. Can the West afford to ban Russian oil? Vijay Vaitheeswaran joins our “Money Talks” podcast from "
780,The Economist,15-Mar,0,Last year Russia supplied Europe with 38% of its gas and grew 10% of the world’s wheat. It was also the world’s second-largest exporter of oil
781,The Economist,15-Mar,0,"Many have speculated that Vladimir Putin is trying to build a “land bridge” between Crimea and Russia. But if that is so, it is hard to see how wrecking Mariupol is either necessary or helpful"
782,The Economist,14-Mar,0,Is support for Vladimir Putin waning? The outcome of the war depends on the mood in Moscow as well as the fighting near Kyiv
783,The Economist,15-Mar,2,"Ukraine has destroyed, damaged or captured at least 1,054 pieces of Russian equipment, about four times as many as it has lost to Russia, say analysts. "
784,The Economist,14-Mar,2,"If Russia triumphs, it is likely to be through sheer mass"
785,The Economist,15-Mar,1,Vladimir Putin’s war against Ukraine is devastating the country and its people. How far will the Russian president go?
786,The Economist,15-Mar,1,"It was hard enough for central bankers to get a good read on the economy last year, given the pandemic and supply-chain snarls. Now they also have to think through the consequences of war"
787,The Economist,14-Mar,1,"For eight consecutive days Russia agreed to a ceasefire to allow evacuations from the city, only to break it"
788,The Economist,15-Mar,1,"“It’s an eerie, strange mood, but people in Kyiv have got used to it already.” On “The Intelligence” "
789,The Economist,15-Mar,2,Tech-savvy Ukrainians are helping the war effort. 
790,The Economist,15-Mar,2,"Harrison, an American volunteer, left his wife and his job with the Chicago police department behind to fight in Ukraine"
791,The Economist,15-Mar,1,"The UN’s refugee agency had thought that up to 4m people—almost a tenth of Ukraine’s population—might flee. At current rates, that number will be hit by March 22nd"
792,The Economist,15-Mar,1,"Even so, the proven losses so far account for about 6% of Ukraine’s armoured equipment but only 4% of Russia’s"
793,The Economist,15-Mar,1, Explosions in Kyiv and evacuations begin from Sumy: the third week of war in Ukraine
794,The Economist,15-Mar,0,"The Economist is following the conflict closely. To learn what's at stake and what might happen next, see all of our coverage in one place:"
795,The Economist,15-Mar,0,"How far a country can support a proxy war against a nuclear power is uncertain, but history suggests the boundaries are wide"
796,The Economist,15-Mar,0,"The war makes it clear that there are serious uses for crypto, but expect it to be policed more seriously, too"
797,The Economist,15-Mar,2,"In 1911 Mykhailo Kotsiubynsky wrote “Shadows of Forgotten Ancestors”, a novel set among the Hutsul people of the Carpathian mountains. An adaptation, released in 1965, is considered Ukraine’s greatest film"
798,The Economist,15-Mar,1,The groups want to disrupt everyday life in Russia so that it feels like nothing is working https://econ.st/3MRFHS4
799,The Economist,14-Mar,1,"If he can take control of Ukraine, a bloodied Vladimir Putin may be tempted to seek more conquests"
800,The Economist,14-Mar,2,"Serbia’s rejection of sanctions against Russia is no surprise”, argues Vjosa Osmani, Kosovo’s president, in a guest commentary for The Economist. She warns the country’s shift towards autocracy has been “gradual and, crucially, deliberate”"
801,The Economist,14-Mar,0,What is happening in Ukraine? We explain in five maps
802,The Economist,15-Mar,1,"In America, where the economic downsides from the Ukraine war are milder and inflation has been stubbornly high for months, the Fed is unlikely to be deterred from raising rates"
803,The Economist,14-Mar,1,"Inside Lviv station, where thousands of refugees are trying to flee Ukraine. From "
804,The Economist,15-Mar,2,"There are more than 300,000 members of the official “IT Army” of Ukraine, a Telegram group of volunteer cyber-warriors set up by the government, and an increasing number of unofficial groups."
805,The Economist,14-Mar,0,"“While the eyes of the world are rightly focused on Ukraine,” "
806,The Economist,15-Mar,1,"It is not surprising that Russian artists have been caught in the backlash against the invasion of Ukraine. In some cases, it is just"
807,The Economist,15-Mar,0,Read more about the frontline of Ukraine’s cyber-war against Russia here: https://econ.st/3MRFHS4
808,The Economist,15-Mar,1,"The war in Ukraine has brought into focus the financial-crime risks that crypto poses, but also the advantages of speed and ease of transfer it offers over fiat currency"
809,The Economist,15-Mar,1,"“Russia’s president pursues a dangerous imperialist policy that permits one country to choose the fate of another simply because it has the military might,” says "
810,The Economist,14-Mar,1,"At first glance things seem normal in Lviv: people sit in cafés, walk their dogs and order takeaways. But war is coming"
811,The Economist,16-Mar,2,"They are symbols of Russia’s inadequate preparation for the campaign, as pertinent as its failures to neutralise Ukraine’s air defences and to shoot down its drones"
812,The Economist,16-Mar,1,Nearly 400 Western firms have announced plans to suspend or scale back their operations in Russia since Vladimir Putin attacked Ukraine
813,The Economist,16-Mar,1,"Russia has been fitting slat armour to vehicles since 2016, but the design of the new cages, seemingly improvised from locally available materials, is baffling"
814,The Economist,16-Mar,2,"Far from being a tool to help Russia, they seem to be helping Ukraine instead.” On “The Intelligence” "
815,The Economist,15-Mar,2,Ukraine’s solid air defences have kept the city more protected than Russia expected. That may be changing
816,The Economist,16-Mar,2,"Whatever Putin does to the infrastructure or the buildings or the kindergartens or the hospitals of Ukraine,” the British prime minister told The Economist, ""he will never conquer the hearts of Ukrainian people."""
817,The Economist,16-Mar,0,"Griffin, an American volunteer in Ukraine, transports refugees during the day and works remotely as a software engineer at night"
818,The Economist,16-Mar,2,"Today on “The Intelligence”: China’s calculus in backing Russia, why cryptocurrencies may benefit Ukraine more than sanctions-dodgers and cyborg cockroaches on the march"
819,The Economist,16-Mar,1,The sense of safety in Lviv is ebbing. 
820,The Economist,16-Mar,1,Russia’s invasion of Ukraine is leading to one of the worst disruptions to wheat supply since the first world war. 
821,The Economist,15-Mar,2,The price of oil has eased off its highs following announcements promising further supply
822,The Economist,15-Mar,0,"The heroes of “Lucky Breaks”, a book about war in Ukraine by Yevgenia Belorusets, do not conform to ideals of martial heroism"
823,The Economist,16-Mar,2, Hints of a compromise in peace talks between Russia and Ukraine. 
824,The Economist,16-Mar,1,"So far only America and Australia have banned Russian oil, but sanctions have made it harder for other countries to get hold of it, too"
825,The Economist,16-Mar,0,“My parents don't know where I am”: 
826,The Economist,16-Mar,1,"For those who fear the war may expand beyond Ukraine’s borders, the attack on the Ukrainian military base near the border with Poland was the most worrying evidence yet"
827,The Economist,16-Mar,1,Many Western officials think Vladimir Putin might go as far as to use chemical weapons and falsely claim Ukraine had done so
828,The Economist,16-Mar,0,"China’s view on Russia’s invasion of Ukraine is really only about one thing, "
829,The Economist,16-Mar,0,"“Current leaders of Western countries have never dealt with thugs,” warns "
830,The Economist,15-Mar,2,"As America and its allies in Europe and Asia take on Russia, many see the hope for a revival of the West"
831,The Economist,16-Mar,1,Russian soldiers expecting to be welcomed to Ukraine were soon disabused
832,The Economist,16-Mar,1,"It is not just Russia’s economy that will be affected by the war. Global food supplies and commodity markets will suffer, too. "
833,The Economist,16-Mar,1,"Although it remains a necessary supplier for now, Russia’s role is “certain to diminish,” writes "
834,The Economist,16-Mar,1,"If Europe, which buys about half of Russia’s exported oil, also introduced a ban, crude prices would undoubtedly hit new highs"
835,The Economist,16-Mar,1,Those heading West must decide whether to seek sanctuary in Lviv or flee Ukraine altogether. The heartbreak is overwhelming
836,The Economist,16-Mar,0,"No matter how the war in Ukraine unfolds, China will treat its relationship with the Kremlin as a means of boosting Chinese power, not Russia’s"
837,The Economist,16-Mar,1,"I have been fighting a personal war with Vladimir Putin for nearly 20 years,” writes former oil mogul and political prisoner "
838,The Economist,16-Mar,1,"“This war is Vladimir Putin’s way of testing the democratic world and it is an attempt to break our democratic spirit,” writes the president of Kosovo. Instead, "
839,The Economist,16-Mar,0,"How did Ramzan Kadyrov go from fighting against Russia to fighting for it, and what role will Chechen fighters play in Ukraine?"
840,The Economist,17-Mar,1,"“The consequences of the Ukraine war will turn Russia into a ‘reduced energy power’,” writes Daniel Yergin in a guest essay for The Economist. “This marks the end of an era” that began with the collapse of the Soviet Union"
841,The Economist,17-Mar,0,"Xi Jinping has no desire to share the blame for Vladimir Putin's war, ""best friend"" though he may be"
842,The Economist,17-Mar,1,“You’re going to see pretty broad ripple effects across the whole food supply chain.” 
843,The Economist,16-Mar,0,"Russia’s foreign partners fail to understand who Vladimir Putin really is, warns Mikhail Khodorkovsky in a guest essay. “A bandit will always remain a bandit [...] It is a drastic mistake when he is seen as a normal statesman”"
844,The Economist,17-Mar,1,"Before the war in Ukraine, food security was the worst it has been in a decade. Russia’s invasion is likely to exacerbate the problem. "
845,The Economist,17-Mar,0,"Today on “The Intelligence”: why the Federal Reserve raised rates, how war has reshaped the French election and the impact of the invasion on scientific research near Chernobyl"
846,The Economist,17-Mar,0,"On “The Economist Asks”, host "
847,The Economist,17-Mar,1,China sees Russia as a partner in dismantling the liberal world order. It thinks it can exploit the war in Ukraine to hasten Western decline
848,The Economist,17-Mar,0,Vladimir Putin insists that the invasion of Ukraine is “going to plan”. If that is his opinion then his minions are keeping him from the truth
849,The Economist,17-Mar,1,China sees Russia as a partner in creating an alternative world order. The war in Ukraine will determine how threatening China becomes. Our cover this week https://econ.st/3u2tQb7
850,The Economist,16-Mar,1,"“A new factor is now shaping oil markets: the force of public opinion horrified by the war in Ukraine,” writes Daniel Yergin. The energy analyst and award-winning author says the resulting pressure on companies is “to step back from Russian oil”"
851,The Economist,17-Mar,0,"Like the country’s president, Vitaly Kim is a political newcomer, an accidental war leader and a social-media darling"
852,The Economist,16-Mar,1,"War in Ukraine has rattled the world’s food supply chains. Who will be the hardest hit by a shock to the supply of wheat, corn and fertiliser? "
853,The Economist,17-Mar,0,"I do not want my country to face NATO in a global conflict, but trying to talk to a thug without showing him your strength leads exactly to that point,” writes "
854,The Economist,17-Mar,1,Germany’s reaction to the war in Ukraine marks one of the biggest ruptures in German foreign and security policy since the second world war
855,The Economist,17-Mar,0,Russia’s war in Ukraine marks a “Zeitenwende”—a watershed moment—for Germany’s foreign and security policy. But where will this leave the country in the long-term?
856,The Economist,17-Mar,0,Adam is eager to get to the frontline as soon as possible and stay there for as long as it takes. 
857,The Economist,17-Mar,1,"Vladimir Putin “thought he had leverage” when he launched the war while energy markets were very tight, says "
858,The Economist,17-Mar,0,"A new, more assertive Germany is just what Europe needs to help it face down the menace in Moscow. It is just a shame it took a war to wake Europe’s sleeping giant"
859,The Economist,17-Mar,0,"On March 16th, President Joe Biden told a reporter that he considered Vladimir Putin a “war criminal”"
860,The Economist,17-Mar,1,The invasion of Ukraine has undoubtedly moved the world past the threshold where nuclear war stops being unthinkable
861,The Economist,17-Mar,1,"China is exploiting the war in Ukraine to hasten what it sees as America’s inevitable decline. Its focus is to establish an alternative to the Western, liberal world order"
862,The Economist,17-Mar,1,"As rockets rain down on Ukraine, China’s diplomats have busied themselves managing the tricky optics of their wait-and-see approach to Vladimir Putin’s war"
863,The Economist,17-Mar,0," Russia has lost more than 7,000 troops in the war, according to American intelligence."
864,The Economist,17-Mar,0,"“Ukraine’s production is unreachable, and Russia’s production is untouchable at the moment, and the net effect is you don’t get very much of it.” "
