label,name,time,commt
0,Reuters,16-Mar,"Close the sky over Ukraine,' President Zelenskiy urges U.S. Congress http://reut.rs/36qapkj"
0,Reuters,16-Mar,President Biden announces an additional $800 million in security assistance to Ukraine. The new package includes drones and anti-aircraft systems
1,Reuters,16-Mar,"Ukrainian President Volodymyr Zelenskiy urged American lawmakers to do more to protect his country from Russia's invasion. In an address to the U.S. Congress, Zelenskiy pleaded with President Joe Biden to be the world's ‘leader of peace’ https://reut.rs/3qbGkMC"
1,Reuters,16-Mar,Mercedes-Benz said it won’t cut spending on electric vehicles despite growing pressure on the supply chain because of the Russia-Ukraine conflict https://reut.rs/3idWfW8
0,Reuters,16-Mar,LIVE: Ukraine's Zelenskiy addresses U.S. Congress
0,Reuters,16-Mar,Ukrainian nurse Oksana Martynenko is looking after 21 babies - all of them surrogates whose parents cannot come to collect them because of the war. All the while she has her own family to worry about https://reut.rs/3JjwIqG
0,Reuters,16-Mar,"Nine out of 10 Ukrainians could face poverty and extreme economic vulnerability if the war drags on over the next year, wiping out two decades of economic gains, the U.N. Development Programme said https://reut.rs/34RerlC"
0,Reuters,16-Mar,Ukrainian nurse Oksana Martynenko and her colleagues have 21 babies to look after at a makeshift clinic on the outskirts of Kyiv - all of them surrogates whose parents cannot come to collect them because of the war https://reut.rs/3JjwIqG
0,Reuters,16-Mar,"India is looking to seize the gap in the wheat export market left by the Russia-Ukraine war, government sources said https://reut.rs/34KAKcq"
0,Reuters,16-Mar,"Three million barrels of Russian oil, products could be shut in next month: IEA http://reut.rs/3iavEJx"
0,Reuters,16-Mar,"Sales at Zara owner Inditex surged above pre-pandemic levels at the start of its financial year, though the world's No. 1 fast-fashion retailer by sales faces a fresh challenge in the months ahead after it stopped trading in Russia https://reut.rs/3tgVX7n"
0,Reuters,16-Mar," Lviv symphony orchestra plays in support of a 'free sky' in Lviv, Ukraine, "
0,Reuters,16-Mar,"In her first television interview since her extraordinary on-air protest on Russia's state TV Channel One, Marina Ovsyannikova told "
0,Reuters,16-Mar,"LIVE: WHO briefing on Ukraine, COVID-19 and other global health issues"
1,Reuters,16-Mar,"Ukrainian President Volodymyr Zelenskiy struck a cautiously optimistic note over ongoing peace talks with Russia, as the refugee tally from Moscow's invasion crossed 3 million https://reut.rs/3JtCy8I"
0,Reuters,16-Mar," stories you need to know today:  U.S. President Joe Biden is expected to announce $800 million in security aid for Ukraine, Russia and Ukraine looking for compromise in peace talks, U.S. Senate passes bill to make daylight saving time permanent, and more"
0,Reuters,16-Mar,Canada formally removes Russia's RT from Canadian TVs http://reut.rs/3we4qKC
0,Reuters,16-Mar,LIVE: State Department briefing as U.S. offers more security assistance to Ukraine
1,Reuters,16-Mar,"Mercedes-Benz won't cut spending on future electric vehicles even as it copes with supply-chain cost pressures exacerbated by the Russia-Ukraine conflict, the German automaker's chief executive said https://reut.rs/3idWfW8"
0,Reuters,16-Mar,Musk's 'combat challenge' to Putin prompts mockery in Russia http://reut.rs/3ib9Nlm
0,Reuters,16-Mar,"Biden calls Putin a 'war criminal,' sending more weapons to Ukraine http://reut.rs/3N12PxI"
1,Reuters,16-Mar,"India is rolling out measures to help the country become a major exporter of high-quality wheat as importers scramble for supplies after Russia's invasion of Ukraine, two government sources said https://reut.rs/34KAKcq"
1,Reuters,16-Mar,"U.S. President Biden calls Russian President Putin a 'war criminal' over his country's invasion of Ukraine, prompting the Kremlin to say the comment is 'unforgivable' https://reut.rs/3MQAuKl"
0,Reuters,16-Mar,"Marina Ovsyannikova, the Russian woman who burst into a TV studio to denounce the Ukraine war during a live news bulletin, told "
0,Reuters,16-Mar,Breakingviews - Russia punches economic hole above its weight
0,Reuters,16-Mar,IEA says market may lose 3 mln bpd of Russian oil next month http://reut.rs/3qbAryX
0,Reuters,16-Mar,World Court orders Russia to cease military operations in Ukraine http://reut.rs/3IiO8T0
0,Reuters,16-Mar,"Kremlin says neutral Ukraine, like Austria, is possible compromise http://reut.rs/3ieyBJ6"
0,Reuters,17-Mar,U.S. lets Ukrainians fleeing war into United States from Mexico http://reut.rs/3weqBjF
1,Reuters,17-Mar,"The word 'children' was painted in large Russian script on the ground outside the Mariupol Drama Theatre, Maxar satellite images collected on March 14 showed. Ukraine accused Russia of bombing the theater on Wednesday. Russia denies the attack https://reut.rs/3KOUdIn"
0,Reuters,17-Mar,"Nigeria's inflation rose by 0.1 percentage points to 15.70% in February, the statistics office said, after fuel shortages increased transport and other costs, while the war in Ukraine is expected to drive up the price of imports such as wheat https://reut.rs/3tiCXFm"
0,Reuters,17-Mar,EXCLUSIVE State TV protester tells Russians: open your eyes to Ukraine war propaganda http://reut.rs/3CKCnUh
1,Reuters,17-Mar,LIVE: Senator Graham speaks about transfer of aircraft and air defense systems for Ukraine
0,Reuters,17-Mar,"Saudi prince, rebuked by West, faces dilemma over Russia and China http://reut.rs/3MX9nNv"
0,Reuters,17-Mar,The chief prosecutor of the International Criminal Court said he insisted on 'zero tolerance' of sexual and gender-based crimes and crimes against children as fighting intensifies in Ukraine https://reut.rs/3igmlbf
1,Reuters,17-Mar,Ukraine says it launches counteroffensives against Russian forces http://reut.rs/3KPjl1S
0,Reuters,17-Mar,Russia's Lavrov says some deals with Ukraine close to being agreed http://reut.rs/363svZJ
0,Reuters,17-Mar,"Russia says it has made payments due on two bonds, but some creditors say the funds haven't been received, leaving it unclear whether the country faces its first default on international debt in more than a century https://reut.rs/3tj40R1"
0,Reuters,17-Mar,VIDEO CORRECTION: Before and after satellite images show extensive damage to civilian infrastructure and residential buildings in Ukraine. We are deleting a previous video to update the location to Volnovakha
1,Reuters,17-Mar,The war in Ukraine has settled into a grinding pattern of sieges of cities. But the Russians have failed to capture a major city in the face of spirited resistance from Ukrainian forces https://reut.rs/3tjWpBW
1,Reuters,17-Mar,U.S. banking stocks sank in the aftermath of Russia’s invasion of Ukraine but have since regained some losses after the Federal Reserve raised interest rates. Randy Watts of O’Neil Global Advisors explains why he thinks the outlook for the sector remains less than certain
1,Reuters,17-Mar,http://S.Africa's Ramaphosa blames NATO for Russia's war in Ukraine http://reut.rs/3tjsrh8
0,Reuters,17-Mar,Russia creditors await bond payment as Moscow says money sent http://reut.rs/3Jn07jN
1,Reuters,17-Mar,"Russian forces in Ukraine are blasting cities and killing civilians but no longer making progress on the ground, Western countries said, as a war Moscow was thought to have hoped to win within days entered its fourth week https://reut.rs/3tjWpBW"
0,Reuters,17-Mar,"Biden, Xi to speak as U.S. warns about China military aid for Ukraine war http://reut.rs/37z2xh3"
0,Reuters,17-Mar,"Invoking the fall of the Berlin Wall, Ukrainian President Volodymyr Zelenskiy urged German Chancellor Olaf Scholz to tear down what he called a wall between ‘free and unfree’ Europe and stop the war in Ukraine https://reut.rs/3u31xJD"
1,Reuters,17-Mar,"Food prices in Egypt were climbing before Russia's invasion of Ukraine. Now bread, a politically symbolic staple on which many Egyptians are heavily dependent, is also getting costlier as Black Sea wheat exports are disrupted and global prices surge https://reut.rs/3qeTE2C"
0,Reuters,17-Mar,LIVE: OECD briefing on its assessment of the impact of war in Ukraine
0,Reuters,17-Mar,Lady Gaga expressed her support for the people of Ukraine on the red carpet at the New York Film Critics Circle Awards. She won the best actress prize for her performance in ‘House of Gucci’
1,Reuters,17-Mar,"South African President Cyril Ramaphosa blamed NATO for the war in Ukraine and said he would resist calls to condemn Russia, in comments that cast doubt over whether he would be accepted by Ukraine or the West as a mediator https://reut.rs/36uPdKh"
0,Reuters,17-Mar,Russia warns United States: we have the might to put you in your place http://reut.rs/3id8qm3
0,Reuters,17-Mar,S&P cuts Russia's ratings to 'CC' on debt default risk http://reut.rs/3ubwP1f
0,Reuters,17-Mar,Breakingviews - Russia kicks default drama into future
0,Reuters,17-Mar,LIVE: U.N. Security Council meeting on Ukraine
1,Reuters,17-Mar,"Randy Watts of O’Neil Global Advisors explains why he thinks the outlook for the U.S. banking stocks, which sank in the immediate aftermath of Russia’s invasion of Ukraine, remains less than certain"
0,Reuters,17-Mar,"Breakingviews - Nickel gets nixed, French firms linger in Russia: podcast"
1,Reuters,17-Mar,Russia sanctions pierce luxury jet world's ultra-private bubble http://reut.rs/3L8AmUX
0,Reuters,17-Mar,Italy ready to rebuild theatre in Ukraine's Mariupol -minister http://reut.rs/3qektEa
0,Reuters,17-Mar,Russia may be on the brink of its first default on international debts in more than a century https://reut.rs/3tj40R1
0,Reuters,17-Mar,Ukraine's president says 1991 borders must be recognised - adviser http://reut.rs/3IdlClC
0,Reuters,18-Mar,Russian oil traders switch to private dealings from public tenders http://reut.rs/3IdTfDW
1,Reuters,18-Mar,"Auction houses Christie's, Sotheby's and Bonhams have cancelled sales of Russian art in London in June, part of the art market's response to Western sanctions on Russia as punishment for its invasion of Ukraine https://reut.rs/3MYWceZ"
1,Reuters,18-Mar,European governments have approached the U.S. government and defense contractors with a shopping list of arms including drones and missile defenses as the Russian invasion of Ukraine drives renewed demand for U.S. weaponry https://reut.rs/3wfMeQI
0,Reuters,18-Mar,U.S. lets Ukrainians fleeing war into United States from Mexico http://reut.rs/3timO2Z
1,Reuters,18-Mar,"The U.S. House backed legislation that will remove the 'most favored nation' trade status for Russia and Belarus over the invasion of Ukraine, which would allow higher tariffs on imports from the two countries https://reut.rs/36ns24q"
0,Reuters,18-Mar,"Asian stocks rally strongly as Fed hike, Ukraine talks boost sentiment http://reut.rs/3qbLnwq"
1,Reuters,18-Mar,"The Biden administration made a carefully orchestrated gamble this week, issuing a series of public and private threats to Beijing that it will face consequences if it supports Russia's invasion of Ukraine https://reut.rs/3CPssN2"
1,Reuters,18-Mar,UK military intelligence says Russia's invasion of Ukraine has largely stalled http://reut.rs/3CNe349
1,Reuters,18-Mar,"Russia has set out strict rules for foreigners seeking permits to buy and sell Russian securities and real estate, a client memo by Citigroup showed, as details emerge of new state controls on investment in response to Western sanctions https://reut.rs/3qctmyi"
1,Reuters,18-Mar,"For decades Russia has, more than any other country, aided China's dramatic military modernization with weapons and technology. Now, Beijing has plenty that Moscow needs as its Ukraine invasion continues, military analysts say https://reut.rs/3JnSpFS"
0,Reuters,18-Mar," From Russia's bid to dodge a default to a long-awaited rate hike in the U.S., here are the big stories in business and finance over the week"
0,Reuters,18-Mar,"Support us with defensive weapons, with humanitarian help': Former world boxing heavyweight champion Wladimir Klitschko said, as Moscow tries to regain the initiative in its stalled campaign against Ukraine"
0,Reuters,18-Mar,"Some residents of Ukraine's Mariupol are fleeing on foot, says governor http://reut.rs/34RWMKm"
0,Reuters,18-Mar,Ukraine president says hundreds still trapped under bombed theatre in Mariupol http://reut.rs/3N2R0GX
1,Reuters,18-Mar,"The U.S. House voted to end normal trade relations with Russia and Belarus over the invasion of Ukraine, which could mean they will no longer enjoy preferential tariff treatment, further isolating them from the global trading system https://reut.rs/3u6yMf5"
0,Reuters,18-Mar,Russia tells Google to stop spreading threats against Russians on YouTube http://reut.rs/3ql7lgz
0,Reuters,18-Mar,"A World Food Programme official said that food supply chains in Ukraine were collapsing, with key infrastructure such as bridges and trains destroyed by bombs and many grocery stores and warehouses empty https://reut.rs/3IoIxKW"
1,Reuters,18-Mar,Russia's biggest cargo airline to suspend all Boeing flights http://reut.rs/3u7lDCF
1,Reuters,18-Mar,"U.S. stocks notched their best week for the market in more than a year on Friday, after some volatile trading following talks between U.S. President Joe Biden and Chinese President Xi Jinping about the conflict in Ukraine ended without big surprises https://reut.rs/3N5xoCk"
1,Reuters,18-Mar,"As Ukraine mourns its dead, scores of empty strollers were lined up in the cobbled central square of the city of Lviv to commemorate the children killed in the country since Russia's invasion https://reut.rs/3u9bm8X"
1,Reuters,18-Mar,"Russian missiles hit area near airport in Ukraine's Lviv, mayor says http://reut.rs/3CTvfF5"
0,Reuters,18-Mar," From Russia's bid to dodge a default to a long-awaited rate hike in the U.S., this is the Week in Numbers"
1,Reuters,18-Mar,"Chinese President Xi Jinping told U.S. President Joe Biden in a video call that the war in Ukraine must end as soon as possible, but did not assign blame to Russia for the invasion https://reut.rs/3KSawEk"
1,Reuters,18-Mar,"Hundreds of cows risk being slaughtered in Italy due to the conflict in Ukraine, which is a major global supplier of animal feed — stocks of which are falling fast across import-reliant southern Europe https://reut.rs/3qht7Sk"
0,Reuters,18-Mar,Putin vows Russia will prevail in Ukraine but glitch hinders TV http://reut.rs/3Jo7APz
0,Reuters,18-Mar,LIVE: U.N. Security Council discusses Russia's humanitarian resolution on Ukraine
1,Reuters,18-Mar,Xi says conflicts like Ukraine crisis in no one's interests - Chinese media http://reut.rs/3wjB9Op
0,Reuters,18-Mar,Germany's Scholz urges ceasefire in call with Russia's Putin http://reut.rs/36wM0Kd
1,Reuters,18-Mar,"Poland to propose Ukraine peacekeeping mission at NATO summit, says PM http://reut.rs/3qfEzxX"
1,Reuters,18-Mar,"As they switch off the lights in Moscow, the world's top banks face a risk-ridden retreat, juggling obligations to anxious clients and staff while complying with sanctions that have rewritten the rules of doing business in Russia https://reut.rs/3wiNimW"
0,Reuters,18-Mar,"Some residents of Ukraine's Mariupol are fleeing on foot, says governor http://reut.rs/3tmnYdR"
0,Reuters,18-Mar,Top ex-Kremlin official quits post after condemning Ukraine war http://reut.rs/3iitms1
0,Reuters,18-Mar,"Former world boxing heavyweight champion Wladimir Klitschko urged the West to 'take an active position' and provide support, as Moscow tries to regain the initiative in its stalled campaign against Ukraine"
0,Reuters,18-Mar,Life echoes art for Ukraine's Eurovision refugee http://reut.rs/3u5I8b7
0,Reuters,18-Mar,Czech designer Tomas Brinek is making pillows bearing the portrait of Ukrainian President Volodymyr Zelenskiy to raise money for people suffering from the war https://reut.rs/3Imgzze
0,Reuters,18-Mar,A Czech designer has come up with a novel way to raise money for Ukrainians suffering from the war in their country - making pillows bearing the portrait of their President Volodymyr Zelenskiy https://reut.rs/3Imgzze
0,Reuters,18-Mar,"Russia made payments on two sovereign dollar bonds, averting a default, but more payment deadlines loom, meaning investors remain on edge https://reut.rs/34TkINF"
1,Reuters,18-Mar,Ukrainian singer Jamala conquered Europe 6 years ago - winning Eurovision with a song about Stalin's deportation of hundreds of thousands of people from Crimea. Now Jamala is a refugee herself after Russia's invasion drove her from Ukraine https://reut.rs/3ip2t5z
0,Reuters,18-Mar,"Russia's illusions about the West are over, Lavrov says http://reut.rs/3iiXwvg"
1,Reuters,18-Mar,"The U.S. House of Representatives overwhelmingly backed legislation to remove ‘most favored nation’ trade status for Russia and Belarus over the invasion of Ukraine, paving the way for higher tariffs on imports from the countries https://reut.rs/3u6yMf5"
1,Reuters,18-Mar,"Russia paid interest due on two sovereign dollar bonds, easing doubts about its willingness and ability to honor external debt after harsh sanctions imposed by the West, but a busy payment schedule ahead will keep investors on edge https://reut.rs/34TkINF"
1,Reuters,18-Mar,"To commemorate children killed in Ukraine since Russia’s invasion, Lviv city hall placed 109 strollers in neat rows - one for each child killed, according to Ukrainian authorities https://reut.rs/3CVRVEQ"
1,Reuters,18-Mar,"Russia fired missiles at an airport near Lviv. Russian shelling is preventing evacuations from Ukraine's Luhansk region, according to the area’s governor. Here are  stories you need to know today"
0,Reuters,18-Mar,Russian bombardment preventing evacuations from Ukraine's Luhansk region -governor http://reut.rs/3u9oBGB
1,Reuters,18-Mar,EXCLUSIVE Abramovich handed Chelsea director control of firm on day of Ukraine invasion - filings http://reut.rs/3tm6GNS
0,Reuters,18-Mar,"Exclusive: In Ukraine, thousands of employees of telecom operator Veon are working from bomb shelters and moving equipment to border areas to maintain a digital lifeline for refugees fleeing the war https://reut.rs/3u8BJvQ"
0,Reuters,18-Mar,"The U.S. Commerce Department will move to effectively ground 100 airplanes that have recently flown to Russia and are believed to violate U.S. export controls, including a plane used by Russian businessman Roman Abramovich, officials tell "
1,Reuters,18-Mar,Russia's biggest cargo airline to suspend all Boeing flights http://reut.rs/36wyXsc
1,Reuters,18-Mar,"U.S. President Joe Biden warned Chinese leader Xi Jinping of 'consequences' if Beijing gave material support to Russia's invasion of Ukraine, the White House said, after a nearly two-hour video call between Biden and Xi https://reut.rs/3wgvokF"
1,Reuters,19-Mar,"When Iraqi-born American entrepreneur Emad Ballack watched footage of war breaking out in Ukraine from his office in Iraq’s northern Kurdistan region, he decided he had to act. He’s now in Kyiv, using his business to help civilians and security forces https://reut.rs/36czwr5"
0,Reuters,19-Mar,"A generation of Ukrainians who knew of war only from history books and the stories of their grandparents is preparing to fight, and some are choosing to do it with the partners they are building their lives with https://reut.rs/3qkQhaq"
1,Reuters,19-Mar,Chinese official calls sanctions on Russia increasingly 'outrageous' http://reut.rs/3IowqgS
1,Reuters,19-Mar,"While U.S. officials have let dozens of Ukrainians enter the country through Mexico, Russians who are against the war in Ukraine and left their homeland over the invasion, remain stuck at the Mexican border https://reut.rs/3CTBSY3"
0,Reuters,19-Mar,‘The country's food supply chain is falling apart. Movements of goods have slowed down due to insecurity and the reluctance of drivers’: World Food Programme official warns that Ukrainian cities under siege by Russia are running out of food and water https://reut.rs/3IoIxKW
1,Reuters,19-Mar,"A small suburban Chicago toy company has raised more than $145,000 for Ukraine by selling figurines of President Volodymyr Zelenskiy"
0,Reuters,19-Mar,Meet the Ukrainian couples training for war http://reut.rs/36cht4v
0,Reuters,19-Mar,"Ukraine military orders 38-hour curfew in southern Zaporizhzhia city, says official http://reut.rs/3qjwWXg"
0,Reuters,19-Mar,"Three Russian cosmonauts arrived safely at the International Space Station, capping a flight of three hours and 10 minutes following liftoff of the Soyuz spacecraft from Russia's Baikonur Cosmodrome in Kazakhstan https://reut.rs/3u9Cx3p"
1,Reuters,19-Mar,Southern Europe fears livestock could be culled as Russia’s invasion of Ukraine threatens a shortage of animal feed https://reut.rs/3qht7Sk
1,Reuters,19-Mar,Russia uses hypersonic missiles in strike on Ukraine arms depot http://reut.rs/37yzL00
0,Reuters,19-Mar,"Wall Street's three major indexes advanced on Friday, led by gains in recently battered technology stocks, after talks between U.S. President Joe Biden and Chinese President Xi Jinping over the Ukraine crisis ended without big surprises https://reut.rs/3N5xoCk"
0,Reuters,19-Mar,Pope visits Ukrainian children war refugees in Rome hospital http://reut.rs/3qGyCdN
0,Reuters,19-Mar,"Dead buildings tower over uncollected corpses in Mariupol, on the front line of Ukraine's war http://reut.rs/3tlFIFZ"
0,Reuters,19-Mar,Russia's space agency Roscosmos dismissed Western media reports suggesting Russian cosmonauts joining the International Space Station had chosen to wear yellow suits with a blue trim in support of Ukraine https://reut.rs/3L3t8S5
1,Reuters,19-Mar,"Russians trying to enter the U.S. at the Mexican border are frustrated they are not getting in like Ukrainians are, despite leaving their homeland over the invasion of Ukraine https://reut.rs/3CTBSY3"
1,Reuters,19-Mar,Baker Hughes suspends new investments for its Russia operations http://reut.rs/3imXq5H
1,Reuters,19-Mar,"In a video call with U.S. President Joe Biden, Chinese President Xi Jinping said the war in Ukraine war should end and called on NATO nations to hold a dialogue with Russia https://reut.rs/3KSawEk"
0,Reuters,19-Mar,Meet the Ukrainian couples training for war http://reut.rs/3tnjHGR
0,Reuters,19-Mar,Analysis: Western companies wrestle with Russia 'half-exits' http://reut.rs/3tmMIm3
0,Reuters,19-Mar,Ukraine's Zelenskiy urges Swiss to crack down on Russian oligarchs http://reut.rs/3qm2ax3
0,Reuters,19-Mar,Russia contemplates 'parallel imports' after top brands halt sales http://reut.rs/3N3K1Oc
1,Reuters,19-Mar,"Ukrainian President Volodymyr Zelenskiy called for comprehensive peace talks with Moscow to stop its invasion of Ukraine, saying it would otherwise take Russia ‘several generations’ to recover from its losses in the war https://reut.rs/3JwJDpq"
1,Reuters,19-Mar,Halliburton suspends future business in Russia http://reut.rs/3Jps4Yd
0,Reuters,19-Mar,"‘Every person should know how to fight, how to make medicine’: Meet the Ukrainian couples training for war https://reut.rs/3qkQhaq"
1,Reuters,19-Mar,More than 100 empty strollers were placed in a Lviv square to commemorate the large number of children killed in the ongoing Russian invasion of Ukraine https://reut.rs/3N4DcMr
0,Reuters,19-Mar,"War could halt crop exports from Ukraine, says presidential adviser http://reut.rs/3ilrrTv"
1,Reuters,19-Mar,"Volodymyr Zelenskiy figurines, made by a small suburban Chicago toy company, have made a big impact, raising more than $145,000 for Ukraine"
0,Reuters,19-Mar,Saudi foreign minister meets special envoy for Ukraine's president http://reut.rs/3tlPrMH
0,Reuters,19-Mar,"Meaningful talks needed to stop Russia in Ukraine, Zelenskiy says http://reut.rs/3iBECQB"
0,Reuters,19-Mar,Saudi foreign minister meets special envoy for Ukraine's president http://reut.rs/3CSsN1w
0,Reuters,19-Mar,"India's oil imports from US to rise, amid criticism for Russian purchases http://reut.rs/3JwcNoE"
0,Reuters,19-Mar,Meet the Ukrainian couples training for war http://reut.rs/3L385ix
0,Reuters,19-Mar,Ukraine 'temporarily' loses access to Sea of Azov - Defence Ministry http://reut.rs/3D2wGBe
0,Reuters,19-Mar,Japan PM Kishida to stress unity on Ukraine in meet with India's Modi http://reut.rs/3tnGYbP
1,Reuters,19-Mar,"Ukraine to receive more U.S. Javelin and Stinger missiles within days, Ukraine official says http://reut.rs/3N4W6CB"
0,Reuters,20-Mar,Ukraine's Zelenskiy says it is time for meaningful security talks with Moscow http://reut.rs/3tjhw7f
1,Reuters,20-Mar,Ukrainian President Volodymyr Zelenskiy in an address to the Israeli parliament questioned Tel Aviv's reluctance to provide missile defenses to his country or sanctioning Russia over the war https://reut.rs/36eEZhh
0,Reuters,20-Mar,"Citing martial law, Ukraine president signs decree to combine national TV channels into one platform http://reut.rs/3tnNOOq"
0,Reuters,20-Mar,Russian and Ukrainian ballet dancers performed in London at a charity event that united some of the world's leading dance performers for humanitarian relief in Ukraine https://reut.rs/3inByqR
0,Reuters,20-Mar,Ukraine's Zelenskiy condemns 'terror' in besieged Mariupol as fighting rages http://reut.rs/3CWAGTG
1,Reuters,20-Mar,Russia demands Ukrainian forces lay down arms in Mariupol http://reut.rs/3qnHdln
1,Reuters,20-Mar,Moldovan pigeon breeder Victor and his white pigeons are helping Ukrainians fleeing the Russian invasion of their homeland forget about the war for a little while
0,Reuters,20-Mar,"Moldovan pigeon breeder Victor and his white pigeons may not bring peace, but they offer Ukrainian refugees in his guest house near Moldova’s border with Ukraine some respite from the war"
0,Reuters,20-Mar,LIVE: Protest in Tel Aviv in support of Ukraine
0,Reuters,20-Mar,Some of the world's leading ballet dancers performed at the London Coliseum theater at the 'Dance for Ukraine' charity gala https://reut.rs/3inByqR
1,Reuters,20-Mar,Ukrainian President Volodymyr Zelenskiy said Russia's siege of the port city of Mariupol was ‘a terror that will be remembered for centuries to come.’ Local authorities said thousands of residents there had been taken by force across the border to Russia https://reut.rs/3MZAFmF
0,Reuters,20-Mar,China on the right side of history over Ukraine war - foreign minister http://reut.rs/3L15THY
0,Reuters,20-Mar,‘Sometimes yellow is just yellow’: Russia's space agency Roscosmos rejected Western media reports suggesting that its three cosmonauts joining the International Space Station had chosen to wear yellow suits with a blue trim in support of Ukraine https://reut.rs/3L3t8S5
1,Reuters,20-Mar,European officials voiced concern that they were reaching capacity to comfortably house some of the nearly 3.5 million refugees who have fled Ukraine since Russia's invasion and are staying in temporary accommodations https://reut.rs/3JsdU8J
1,Reuters,20-Mar,Ukraine band adds new meaning to Clash hit with 'Kyiv Calling' http://reut.rs/3tmpEE8
0,Reuters,20-Mar,Pope visits Ukrainian children war refugees in Rome hospital http://reut.rs/3iD4J9P
0,Reuters,20-Mar,Germany clinches Qatar energy deal to reduce dependence on Russia http://reut.rs/3JqkLj2
0,Reuters,20-Mar,Pope says 'slaughters and atrocities' committed daily in Ukraine http://reut.rs/36i4ez4
0,Reuters,20-Mar,Top ballet performers 'Dance for Ukraine' in charity event http://reut.rs/36w7IxY
0,Reuters,20-Mar,"Ukraine says 6,623 people were evacuated from cities on Saturday http://reut.rs/3KSGX5q"
0,Reuters,20-Mar,U.S. envoy to U.N. decries reports of Ukrainians deported to Russia http://reut.rs/3tlSbtn
0,Reuters,20-Mar,"Some Syrian veterans ready for Ukraine fight, commanders say http://reut.rs/3tqL0jS"
0,Reuters,21-Mar,"Ukraine says 7,295 people were evacuated from cities on Sunday http://reut.rs/3udqOAX"
1,Reuters,21-Mar,Ukraine conflict opens diplomatic and energy opportunities for Qatar http://reut.rs/34TZ6R4
1,Reuters,21-Mar,U.S. suggested Turkey transfer Russian-made missile system to Ukraine http://reut.rs/3Ip53TK
0,Reuters,21-Mar,"In Krakow rail station, Ukraine war refugees find care amid chaos http://reut.rs/3JwS6J1"
0,Reuters,21-Mar,Ukraine says seven humanitarian corridors will open on Sunday http://reut.rs/3IphFdI
1,Reuters,21-Mar,Crude settles up more than 7% as EU mulls Russian oil ban http://reut.rs/3wqnYeB
1,Reuters,21-Mar,Oil prices jump again as EU considers Russian oil ban http://reut.rs/3Ix0M0x
0,Reuters,21-Mar,"President Volodymyr Zelenskiy said Ukraine would never bow to ultimatums from Russia and cities such as Kyiv, Mariupol or Kharkiv would not accept Russian occupation https://reut.rs/36gKxrA"
1,Reuters,21-Mar,Egypt's pound depreciated by over 10% after weeks of pressure on the currency as foreign investors pulled out billions of dollars from its treasury markets after Russia's invasion of Ukraine https://reut.rs/37GpVJz
0,Reuters,21-Mar,"Ukraine defies a Russian demand to lay down arms in Mariupol, a China Eastern Airlines Boeing 737-800 flight with 132 people on board crashes in southern China, and more. Here are  stories you need to know today"
1,Reuters,21-Mar,"After struggling to find a new post-Cold War role, countering terrorism following the Sept. 11 attacks on the U.S. and a humiliating withdrawal from Afghanistan, NATO is back defending against its original nemesis, Russia. But there’s a difference - China https://reut.rs/37OwUAn"
1,Reuters,21-Mar,"U.S. warns of potential cyberattacks from Russia, citing 'evolving intelligence' http://reut.rs/3IrFrWr"
1,Reuters,21-Mar,"Propelled by Russia's invasion of Ukraine, the NATO alliance is facing a return to mechanized warfare, a huge increase in defense spending, and potentially a new Iron Curtain falling across Europe https://reut.rs/37BLbA7"
0,Reuters,21-Mar,"Mariupol, a port city on the Azov Sea, is the 'home ground' to the Azov battalion, a far-right Ukrainian militia unit, analyst Orysia Lutsevych told Reuters. Their defense of the city plays a role in Russia's strategic calculation, she said https://reut.rs/3KX1Hcm"
1,Reuters,21-Mar,Oil prices up more than $6 as EU considers Russian oil ban http://reut.rs/3L2zoJD
1,Reuters,21-Mar,"When Russia invaded Ukraine, a hasty dispatch by Germany to send 'everything that can swim out to sea,' as the navy’s top boss phrased it, was to defend an area military strategists have long deemed the weakest point for the NATO alliance"
0,Reuters,21-Mar,"Russia needs over a week to take Mariupol, IFX quotes separatist leader http://reut.rs/3imbpJd"
0,Reuters,21-Mar,Biden to travel to Poland to discuss Ukraine crisis with Duda http://reut.rs/3IyhL2U
1,Reuters,21-Mar,"Inside NATO’s 'new normal': The alliance NATO is back defending against its original nemesis, Russia. But there’s a difference – China"
0,Reuters,21-Mar,Ukraine and Russia: What you need to know right now https://reut.rs/3ugseuq
0,Reuters,21-Mar,Kremlin says no significant progress in peace talks with Ukraine http://reut.rs/37OSm8n
0,Reuters,21-Mar,"Wall Street knocked lower by Ukraine tensions, Boeing crash http://reut.rs/37PI73F"
1,Reuters,21-Mar,"Hours after Russia's attack on Ukraine began, five German warships set sail for Latvia to help protect NATO's eastern flank. Russia's invasion has propelled the alliance into what Secretary General Jens Stoltenberg has called a ‘new normal’ https://reut.rs/37BLbA7"
0,Reuters,21-Mar,"Russia's largest airport furloughs some workers, freezes hiring http://reut.rs/37QLuHB"
0,Reuters,21-Mar,Senior White House cybersecurity official Anne Neuberger said that important U.S. companies that provide critical infrastructure should improve their cyber defensive posture because of ongoing digital threats from Russia https://reut.rs/3N7hF5z
0,Reuters,21-Mar,"Kremlin says Russian oil embargo would hurt Europe, not U.S. http://reut.rs/3ubCowE"
0,Reuters,21-Mar,Saudi Arabia is China's top crude supplier again as Russian oil falls 9% http://reut.rs/3ws4tlV
